cell_id,x,y,sample_id,condition,genotype,cell_type,niche_k12,niche_k8,niche_k10
output-XETG00045__0059976__cre_24h__20250725__091031_ebghhenm-1,4701.9775390625,11108.50390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Adipocyte (biosynthesis),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebgiaonc-1,4712.12353515625,11105.1689453125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Adipocyte (biosynthesis),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebgkmjea-1,4702.8408203125,11092.908203125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (LGR5+ SOX9+),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebgphngc-1,4716.37646484375,11090.568359375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (HF-stem stress),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebhacbpc-1,4741.97412109375,11086.43359375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Adipocyte (biosynthesis),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebhfppme-1,4743.34814453125,11066.1435546875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (complement signaling),6,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebhgihmn-1,4754.46142578125,11074.1884765625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Stromal Fibroblast,1,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebhiomif-1,4772.2734375,11145.0576171875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Fibroblast (Lmna perivascular),6,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebhlcdjf-1,4776.5576171875,11146.375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Immunoregulatory Myeloid Cell (CXCL12-high),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebhljoic-1,4766.44384765625,11159.3427734375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (Pdgfra complement),10,6,1
output-XETG00045__0059976__cre_24h__20250725__091031_ebihdlnj-1,4790.3017578125,11125.6279296875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Endothelial Cell (angiogenic pericyte),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebimmafn-1,4787.16650390625,11119.8291015625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (perivascular LPL),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebinjohd-1,4785.45849609375,11141.6669921875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Macrophage (CD68+ phagocytic),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebipmfnl-1,4783.4599609375,11131.7431640625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Heterogeneous Epithelial-Neural Cluster,6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebjaepcp-1,4783.92919921875,11151.05859375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Fibroblast (Lmna perivascular),6,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebjaladc-1,4780.541015625,11139.650390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,IFNγ-Conditioned Macrophage,6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebjhloia-1,4777.3681640625,11128.2841796875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (complement graft),1,6,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebjipopn-1,4775.1787109375,11140.08203125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (complement signaling),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebjomaii-1,4735.46923828125,11155.6572265625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Endothelial Cell (angiogenic pericyte),1,6,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebkafjee-1,4730.3046875,11158.82421875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Macrophage (Arg1+ glycolytic),1,6,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebkjffif-1,4728.82861328125,11123.9150390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (Neat1 stress),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebkmhapj-1,4738.08447265625,11128.6943359375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Stromal Fibroblast,6,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_eblealfn-1,4737.3974609375,11120.5390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Fibroblast (activated inflammatory),1,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_eblenflm-1,4671.49560546875,11117.0439453125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (Col1a2 inflammatory),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebmechaf-1,4721.12841796875,11146.642578125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Myeloid-Endothelial Doublet,1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebmjddbh-1,4715.57080078125,11112.76171875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Adipocyte (biosynthesis),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebnboagj-1,4722.3828125,11126.041015625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (Neat1 stress),1,0,7
output-XETG00045__0059976__cre_24h__20250725__091031_ebohlahp-1,4575.47998046875,11224.3818359375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (Col1a2 inflammatory),4,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_eboomlci-1,4569.50390625,11217.9716796875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Immunoregulatory Myeloid Cell (CXCL12-high),4,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ebpdjebk-1,4528.00244140625,11182.607421875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Monocytic MDSC (Ccr2+),4,0,3
output-XETG00045__0059976__cre_24h__20250725__091031_ecaikmnp-1,4679.59130859375,11228.2822265625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (MMP chemokine),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ecamempm-1,4669.32958984375,11243.3720703125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Fibroblast (activated inflammatory),9,5,6
output-XETG00045__0059976__cre_24h__20250725__091031_ecaoepjl-1,4673.00048828125,11233.3779296875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (MMP chemokine),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ecaohmfo-1,4666.8427734375,11236.166015625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Tissue-Resident Macrophage (Grn+ CD163+),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ecbgmkgb-1,4658.0703125,11206.9248046875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Capillary Endothelial Cell,6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ecebdidi-1,4631.11474609375,11041.59765625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (complement graft),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_ecekbimc-1,4682.23779296875,11091.013671875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Macrophage (Arg1+ glycolytic),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecemeold-1,4682.29296875,11085.37890625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Inflammatory Macrophage (Fcgr1+ primed),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecfahnff-1,4686.59716796875,11100.3095703125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Stress-Activated Basal Keratinocyte (proteotoxic),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecfbemjl-1,4685.14013671875,11095.5625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,"Keratinocyte (Trp63+, basal)",1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecfenffi-1,4665.91845703125,11093.6669921875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Adipocyte (biosynthesis),1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecgfeeli-1,4686.67431640625,11084.99609375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,"Keratinocyte (Trp63+, basal)",1,7,7
output-XETG00045__0059976__cre_24h__20250725__091031_ecjbnojl-1,4563.68115234375,11042.9755859375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Differentiated Keratinocyte,7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjecfam-1,4570.78857421875,11051.451171875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,"Keratinocyte (E-cad+, suprabasal)",7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjehmhm-1,4571.0126953125,11044.9521484375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Monocytic MDSC (Ccr2+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjejomb-1,4570.25439453125,11040.529296875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Monocytic MDSC (Ccr2+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjhfpdh-1,4565.64697265625,11034.98046875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (Klf5+ Gata3+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjiahmp-1,4565.943359375,11025.5654296875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Macrophage (Arg1+ glycolytic),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjinhhf-1,4577.244140625,11023.7236328125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Stress-Activated Basal Keratinocyte (proteotoxic),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjmdcak-1,4573.10498046875,11022.4189453125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (Klf5+ Gata3+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecjomaoj-1,4587.9453125,11067.8876953125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Hair Follicle Keratinocyte (stem cell),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eckjjfed-1,4608.2724609375,11115.0439453125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Dermal Fibroblast (complement graft),6,0,2
output-XETG00045__0059976__cre_24h__20250725__091031_eclgckfh-1,4579.798828125,11056.2353515625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eclkmnmh-1,4578.3564453125,11050.7060546875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (Klf5+ Gata3+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecnlhgok-1,4545.22265625,11108.4775390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Myeloid-Endothelial Doublet,7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecnopadf-1,4552.82763671875,11107.8232421875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (LGR5+ SOX9+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_ecpiinan-1,4536.6103515625,11093.2607421875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (LGR5+ SOX9+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddcgeim-1,4563.23681640625,11079.7490234375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Outer Root Sheath Keratinocyte (Sox9+ Trp63+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddffdam-1,4568.27978515625,11087.427734375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (proliferative progenitor),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddiaagm-1,4548.58447265625,11084.732421875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Differentiated Keratinocyte,7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddikakm-1,4542.091796875,11094.99609375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Heterogeneous Epithelial-Neural Cluster,7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddkoegg-1,4545.484375,11100.3359375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Basal Keratinocyte (hemidesmosome collapse),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_eddnfbii-1,4544.99365234375,11092.6396484375,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edegjlih-1,4552.3740234375,11101.19921875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,"Keratinocyte (E-cad+, suprabasal)",7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edehbpio-1,4554.98388671875,11089.5390625,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Hair Follicle Keratinocyte (stem cell),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edeillmk-1,4567.6796875,11098.111328125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Epidermal Keratinocyte (stress-responsive),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edejgbgm-1,4564.28076171875,11091.1328125,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Monocytic MDSC (Ccr2+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edejljlj-1,4557.435546875,11095.0029296875,output-XETG00045__0059976__cre_24h__20250725__091031_1,cre_24h,cre,Outer Root Sheath Keratinocyte (Sox9+ Trp63+),7,7,8
output-XETG00045__0059976__cre_24h__20250725__091031_edelglac-1,7674.9365234375,10065.609375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edeoahad-1,7686.6083984375,10065.7646484375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,"Keratinocyte (Trp63+, basal)",11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfcpfen-1,7667.572265625,10065.9833984375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfhkfgf-1,7676.380859375,10078.4638671875,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfihbnb-1,7671.451171875,10073.416015625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfmakld-1,7669.0537109375,10101.9228515625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Activated Endothelial Cell,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfnomcj-1,7673.21923828125,10114.6259765625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (proliferative wound),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edfojceb-1,7673.83154296875,10103.814453125,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edggfjpl-1,7653.74658203125,10070.263671875,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,IFNγ-Conditioned Macrophage,11,0,3
output-XETG00045__0059976__cre_24h__20250725__091031_edggnble-1,7646.01171875,10306.3466796875,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),4,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edgmgllj-1,7635.8681640625,10273.2421875,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,DAMP-Responsive Macrophage,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edhjldab-1,7631.75927734375,10280.251953125,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edhngedj-1,7634.13720703125,10284.650390625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Stressed Skeletal Muscle Fiber (glycolytic),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edhpkddn-1,7670.00244140625,10182.7099609375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Differentiated Keratinocyte,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edicoome-1,7667.2275390625,10177.333984375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,"Epidermal Keratinocyte (DSG1+, E-cad+)",11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edifcaka-1,7682.1376953125,10332.5244140625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Interferon-Activated Macrophage,4,1,3
output-XETG00045__0059976__cre_24h__20250725__091031_edifnpch-1,7688.65771484375,10330.0068359375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Macrophage (IFN+ M1/M2),4,1,3
output-XETG00045__0059976__cre_24h__20250725__091031_edijpjaf-1,7668.12890625,10131.0302734375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edikipak-1,7671.97900390625,10164.03515625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Differentiated Keratinocyte,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edioibha-1,7674.92822265625,10158.3525390625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Stressed Skeletal Muscle Fiber (glycolytic),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edipfmlo-1,7683.11767578125,10216.77734375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,DAMP-Responsive Macrophage,4,1,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjdnhbf-1,7677.59521484375,10202.8896484375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Differentiated Keratinocyte,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjdnkjg-1,7675.66064453125,10120.40625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,"Epidermal Keratinocyte (DSG1+, E-cad+)",11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjeobbp-1,7676.79443359375,10129.8583984375,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Epithelial Progenitor Cell (Lgr5+ Sox9+),11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjjfofb-1,7679.36767578125,10122.6748046875,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Differentiated Keratinocyte,11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjjongp-1,7674.8994140625,10208.4228515625,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,"Epidermal Keratinocyte (DSG1+, E-cad+)",11,2,3
output-XETG00045__0059976__cre_24h__20250725__091031_edjmdkkg-1,7667.916015625,10170.703125,output-XETG00045__0059976__cre_24h__20250725__091031_2,cre_24h,cre,Basal Keratinocyte (senescent ER-stress),11,2,3
