,gene,comparison,log2fc,pval,padj,mean_logCPM_case,mean_logCPM_ctrl,n_case_samples,n_ctrl_samples,mode
24883,Samd11,litt_72h_vs_wt_72h,-1.38969607479036,0.04651202116344113,0.9664741372463924,0.3482031079684638,1.7378991827588237,3,3,pseudobulk_mean
24884,Tacr2,litt_72h_vs_wt_72h,-1.38969607479036,0.04651202116344113,0.9664741372463924,0.3482031079684638,1.7378991827588237,3,3,pseudobulk_mean
24885,Nox1,litt_72h_vs_wt_72h,-1.7474322054620817,0.046941726968423275,0.9664741372463924,0.0,1.7474322054620817,3,3,pseudobulk_mean
24886,Arhgef1,litt_72h_vs_wt_72h,0.35948932327341687,0.04728254017233787,0.9664741372463924,10.610066275458488,10.250576952185071,3,3,pseudobulk_mean
24887,Ly6g6e,litt_72h_vs_wt_72h,-0.6431200297018984,0.048145174036854275,0.9664741372463924,5.0885494345581535,5.731669464260052,3,3,pseudobulk_mean
24888,Asic1,litt_72h_vs_wt_72h,-1.2441893252850904,0.048985532161740106,0.9664741372463924,0.3482031079684638,1.5923924332535542,3,3,pseudobulk_mean
24889,Gabrg1,litt_72h_vs_wt_72h,-1.2441893252850904,0.048985532161740106,0.9664741372463924,0.3482031079684638,1.5923924332535542,3,3,pseudobulk_mean
24890,Slitrk1,litt_72h_vs_wt_72h,-1.2441893252850904,0.048985532161740106,0.9664741372463924,0.3482031079684638,1.5923924332535542,3,3,pseudobulk_mean
24891,Clmp,litt_72h_vs_wt_72h,-0.23575233192074663,0.04974571508167054,0.9664741372463924,6.385248816512861,6.621001148433607,3,3,pseudobulk_mean
24892,Dpp9,litt_72h_vs_wt_72h,-0.40982400258038254,0.04989598511343411,0.9664741372463924,6.517895580999102,6.927719583579485,3,3,pseudobulk_mean
24893,Aire,litt_72h_vs_wt_72h,-1.2477643909764369,0.050065153037578636,0.9664741372463924,0.3482031079684638,1.5959674989449006,3,3,pseudobulk_mean
24894,Pcif1,litt_72h_vs_wt_72h,0.441696017770421,0.05009811339615153,0.9664741372463924,5.626348241156292,5.184652223385871,3,3,pseudobulk_mean
24895,Cnn1,litt_72h_vs_wt_72h,1.4531191445998703,0.05037503356909649,0.9664741372463924,5.0567418581255525,3.603622713525682,3,3,pseudobulk_mean
24896,Ptx3,litt_72h_vs_wt_72h,-3.9904712281091417,0.050656701707953014,0.9664741372463924,1.1337525382090574,5.124223766318199,3,3,pseudobulk_mean
24897,Mmp25,litt_72h_vs_wt_72h,0.8397576976430692,0.05083093813252474,0.9664741372463924,5.468735836223391,4.6289781385803215,3,3,pseudobulk_mean
24898,Srd5a3,litt_72h_vs_wt_72h,-0.27767394753615715,0.05092724449894357,0.9664741372463924,6.881963898556543,7.1596378460927,3,3,pseudobulk_mean
24899,Rpn1,litt_72h_vs_wt_72h,-0.7751041024202641,0.05123032217077601,0.9664741372463924,7.8508392872364405,8.625943389656705,3,3,pseudobulk_mean
24900,Cpne4,litt_72h_vs_wt_72h,2.582013740084956,0.052024365035939144,0.9664741372463924,3.9250144959911206,1.3430007559061645,3,3,pseudobulk_mean
24901,Ghrl,litt_72h_vs_wt_72h,-1.9314380247791436,0.05206826176499121,0.9664741372463924,0.5480467509991173,2.479484775778261,3,3,pseudobulk_mean
24902,Ska2,litt_72h_vs_wt_72h,0.6966785680924215,0.05211135109085706,0.9664741372463924,6.522711423800113,5.826032855707692,3,3,pseudobulk_mean
24903,Rora,litt_72h_vs_wt_72h,-0.9046021123405072,0.052303621860012306,0.9664741372463924,6.278768678502215,7.183370790842722,3,3,pseudobulk_mean
24904,Pias3,litt_72h_vs_wt_72h,-0.29535147139532825,0.0526615574519252,0.9664741372463924,7.075303498146596,7.370654969541924,3,3,pseudobulk_mean
24905,Gzmk,litt_72h_vs_wt_72h,0.7024229562774664,0.05287504908786319,0.9664741372463924,4.949455243750399,4.2470322874729325,3,3,pseudobulk_mean
24906,Scgb1b27,litt_72h_vs_wt_72h,1.1791791209631675,0.05308111945045814,0.9664741372463924,4.21683971739104,3.0376605964278727,3,3,pseudobulk_mean
24907,Icam1,litt_72h_vs_wt_72h,0.31355264191094534,0.05472300650137688,0.9664741372463924,8.543133133485247,8.229580491574302,3,3,pseudobulk_mean
24908,Cers1,litt_72h_vs_wt_72h,1.4804024977624817,0.05543996679274207,0.9664741372463924,5.681834817283549,4.201432319521067,3,3,pseudobulk_mean
24909,Pln,litt_72h_vs_wt_72h,2.420372479512608,0.05563626770748878,0.9664741372463924,3.585031385912296,1.1646589063996886,3,3,pseudobulk_mean
24910,Polr1e,litt_72h_vs_wt_72h,0.2732487673108954,0.056232137885333086,0.9664741372463924,5.709689195669725,5.4364404283588295,3,3,pseudobulk_mean
24911,Pdpk1,litt_72h_vs_wt_72h,0.24119418141224536,0.05803604037366713,0.9664741372463924,7.737927835531818,7.496733654119573,3,3,pseudobulk_mean
24912,B3glct,litt_72h_vs_wt_72h,0.9706842417150301,0.058779318165223186,0.9664741372463924,4.887301202171745,3.916616960456715,3,3,pseudobulk_mean
24913,Gli2,litt_72h_vs_wt_72h,1.452731864902403,0.059220716755920166,0.9664741372463924,5.457012947493762,4.004281082591359,3,3,pseudobulk_mean
24914,Adh5,litt_72h_vs_wt_72h,0.3630754453084126,0.05923208146802022,0.9664741372463924,8.82710122674167,8.464025781433257,3,3,pseudobulk_mean
24915,Rnaseh2b,litt_72h_vs_wt_72h,0.7337320515814527,0.05960614092689389,0.9664741372463924,5.626679189288672,4.892947137707219,3,3,pseudobulk_mean
24916,Ptchd1,litt_72h_vs_wt_72h,1.3040152816828243,0.059885295782007325,0.9664741372463924,4.61487758529303,3.3108623036102056,3,3,pseudobulk_mean
24917,Itga1,litt_72h_vs_wt_72h,0.8806772187989171,0.06040151456527971,0.9664741372463924,9.450571761032453,8.569894542233536,3,3,pseudobulk_mean
24918,Mturn,litt_72h_vs_wt_72h,0.9014789902606539,0.06063126999976243,0.9664741372463924,6.189406230489325,5.287927240228671,3,3,pseudobulk_mean
24919,Kdm4a,litt_72h_vs_wt_72h,0.3510508373267962,0.06142645700771837,0.9664741372463924,8.254116906086866,7.90306606876007,3,3,pseudobulk_mean
24920,Ffar4,litt_72h_vs_wt_72h,-1.861562351513235,0.06222198536997462,0.9664741372463924,1.0093658130624383,2.8709281645756732,3,3,pseudobulk_mean
24921,Tyrp1,litt_72h_vs_wt_72h,2.2731531295408045,0.06272563203682852,0.9664741372463924,4.96729867317178,2.6941455436309756,3,3,pseudobulk_mean
24922,Selenoo,litt_72h_vs_wt_72h,-0.6574829151260451,0.06285252981046294,0.9664741372463924,4.9202486284077205,5.5777315435337655,3,3,pseudobulk_mean
24923,Rab27a,litt_72h_vs_wt_72h,-0.5371278350742941,0.0629056860324042,0.9664741372463924,6.156145311027558,6.693273146101852,3,3,pseudobulk_mean
24924,Cdh2,litt_72h_vs_wt_72h,-0.7460411178450475,0.06295447930133374,0.9664741372463924,5.076397073413814,5.822438191258861,3,3,pseudobulk_mean
24925,Vamp3,litt_72h_vs_wt_72h,-0.3204906529842493,0.06325321649661306,0.9664741372463924,8.311212369335117,8.631703022319366,3,3,pseudobulk_mean
24926,Nsf,litt_72h_vs_wt_72h,-0.40128608810729816,0.06384392094562609,0.9664741372463924,7.448477327507722,7.84976341561502,3,3,pseudobulk_mean
24927,Ogg1,litt_72h_vs_wt_72h,0.5275657930313882,0.0642009602834461,0.9664741372463924,4.869111367171602,4.341545574140214,3,3,pseudobulk_mean
24928,Hoxb9,litt_72h_vs_wt_72h,-2.139654893659585,0.06421658503686434,0.9664741372463924,0.3482031079684638,2.487858001628049,3,3,pseudobulk_mean
24929,Tbc1d1,litt_72h_vs_wt_72h,0.227202000170025,0.0644200892908863,0.9664741372463924,6.807136360014852,6.5799343598448266,3,3,pseudobulk_mean
24930,Adamts14,litt_72h_vs_wt_72h,-1.4945247606036842,0.06474203959616698,0.9664741372463924,5.133378163480128,6.627902924083812,3,3,pseudobulk_mean
24931,Il13ra2,litt_72h_vs_wt_72h,-3.8393489184333305,0.06530606749399782,0.9664741372463924,1.8830696112473924,5.722418529680723,3,3,pseudobulk_mean
24932,Mep1a,litt_72h_vs_wt_72h,2.4677378549765057,0.06536226361467991,0.9664741372463924,3.3568553094212814,0.8891174544447757,3,3,pseudobulk_mean
24933,Gbp2,litt_72h_vs_wt_72h,1.0640591218619866,0.06685640076815356,0.9664741372463924,8.493543697018664,7.429484575156677,3,3,pseudobulk_mean
24934,Pdcd1lg2,litt_72h_vs_wt_72h,1.8337805011870558,0.06709592907592475,0.9664741372463924,3.9172587435377912,2.0834782423507354,3,3,pseudobulk_mean
24935,Csnk2a2,litt_72h_vs_wt_72h,-0.4377896079092469,0.06746346413925222,0.9664741372463924,7.967310785389692,8.40510039329894,3,3,pseudobulk_mean
24936,Rock2,litt_72h_vs_wt_72h,0.47968395962433874,0.0676885185500963,0.9664741372463924,9.721725512287982,9.242041552663643,3,3,pseudobulk_mean
24937,Ifngr1,litt_72h_vs_wt_72h,-0.5162146798873621,0.06857190523330764,0.9664741372463924,9.210656452487953,9.726871132375315,3,3,pseudobulk_mean
24938,Pax8,litt_72h_vs_wt_72h,3.1771642669698497,0.06860758042925526,0.9664741372463924,3.1771642669698497,0.0,3,3,pseudobulk_mean
24939,Prkdc,litt_72h_vs_wt_72h,1.008344675774294,0.06914018717280813,0.9664741372463924,4.722477355134001,3.714132679359707,3,3,pseudobulk_mean
24940,Satb2,litt_72h_vs_wt_72h,1.0891780493005312,0.06953809196366863,0.9664741372463924,5.098857686659082,4.009679637358551,3,3,pseudobulk_mean
24941,Foxd3,litt_72h_vs_wt_72h,2.7458556744246376,0.06981629206071452,0.9664741372463924,3.1771642669698497,0.43130859254521203,3,3,pseudobulk_mean
24942,Nf1,litt_72h_vs_wt_72h,0.5158640149136007,0.07010772138924017,0.9664741372463924,7.89011238745356,7.3742483725399595,3,3,pseudobulk_mean
24943,Nefh,litt_72h_vs_wt_72h,1.1403543207793247,0.07053151553356929,0.9664741372463924,4.634946263826469,3.4945919430471446,3,3,pseudobulk_mean
24944,Gpr37l1,litt_72h_vs_wt_72h,2.2981756338869124,0.07079659538555005,0.9664741372463924,3.69305598531666,1.3948803514297474,3,3,pseudobulk_mean
24945,Rab28,litt_72h_vs_wt_72h,0.2873011326420416,0.07108507816460154,0.9664741372463924,7.618309533535886,7.331008400893844,3,3,pseudobulk_mean
24946,Cyct,litt_72h_vs_wt_72h,1.0303983530497525,0.0715639664825466,0.9664741372463924,4.431291871825035,3.4008935187752827,3,3,pseudobulk_mean
24947,Suz12,litt_72h_vs_wt_72h,0.5670014531067507,0.0720098963343467,0.9664741372463924,7.90311218699011,7.336110733883359,3,3,pseudobulk_mean
24948,Nsun2,litt_72h_vs_wt_72h,-0.2596733550078838,0.07224328580023275,0.9664741372463924,8.456352032731361,8.716025387739245,3,3,pseudobulk_mean
24949,Cabp1,litt_72h_vs_wt_72h,1.0560929321829846,0.07323911587208638,0.9664741372463924,5.762460805123221,4.706367872940237,3,3,pseudobulk_mean
24950,Ackr1,litt_72h_vs_wt_72h,0.9889002830574034,0.07444315768232755,0.9664741372463924,6.0129468383465,5.024046555289097,3,3,pseudobulk_mean
24951,Mapkap1,litt_72h_vs_wt_72h,0.7524364949129536,0.07482172380155555,0.9664741372463924,6.717371604843668,5.964935109930714,3,3,pseudobulk_mean
24952,Neil1,litt_72h_vs_wt_72h,0.7089928729366406,0.07487690840483106,0.9664741372463924,7.002418169391514,6.293425296454873,3,3,pseudobulk_mean
24953,Ldb1,litt_72h_vs_wt_72h,0.4474142942170243,0.07594467692061752,0.9664741372463924,8.683436261094968,8.236021966877944,3,3,pseudobulk_mean
24954,Pla2g4a,litt_72h_vs_wt_72h,-0.2781270083870888,0.07771449881599636,0.9664741372463924,6.981032964496069,7.2591599728831575,3,3,pseudobulk_mean
24955,Vasp,litt_72h_vs_wt_72h,-0.5395862172389663,0.07796683829274648,0.9664741372463924,6.29968515051063,6.839271367749596,3,3,pseudobulk_mean
24956,Sema3b,litt_72h_vs_wt_72h,1.1366792533597652,0.07829835846802287,0.9664741372463924,6.726705817803861,5.590026564444096,3,3,pseudobulk_mean
24957,Parva,litt_72h_vs_wt_72h,-0.6027788700133048,0.07874861221003157,0.9664741372463924,7.81180653880844,8.414585408821745,3,3,pseudobulk_mean
24958,Rgs3,litt_72h_vs_wt_72h,0.3794677966606459,0.07882822453800807,0.9664741372463924,6.337924982929622,5.958457186268976,3,3,pseudobulk_mean
24959,Nbn,litt_72h_vs_wt_72h,0.736423552645519,0.07929390060336411,0.9664741372463924,6.2687824282187465,5.532358875573228,3,3,pseudobulk_mean
24960,P4hb,litt_72h_vs_wt_72h,-0.2583049031006226,0.07934903577539189,0.9664741372463924,12.204962884358679,12.463267787459301,3,3,pseudobulk_mean
24961,Gtf2a2,litt_72h_vs_wt_72h,-0.4475761906058393,0.0795528408761765,0.9664741372463924,6.777502282438022,7.225078473043862,3,3,pseudobulk_mean
24962,Apob,litt_72h_vs_wt_72h,2.358928875408674,0.07977429643725872,0.9664741372463924,3.7538092268384218,1.3948803514297474,3,3,pseudobulk_mean
24963,Themis,litt_72h_vs_wt_72h,-1.674070026845761,0.0805041884039481,0.9664741372463924,1.0093658130624383,2.6834358399081992,3,3,pseudobulk_mean
24964,Prrx1,litt_72h_vs_wt_72h,-0.5853240528328545,0.08140367436748776,0.9664741372463924,8.63255628818814,9.217880341020994,3,3,pseudobulk_mean
24965,Carns1,litt_72h_vs_wt_72h,0.6917461895376613,0.08168542249996885,0.9664741372463924,6.001865985539449,5.310119796001787,3,3,pseudobulk_mean
24966,Ido1,litt_72h_vs_wt_72h,2.03086572846867,0.0822871916605177,0.9664741372463924,3.6166985731234953,1.585832844654825,3,3,pseudobulk_mean
24967,Kiss1r,litt_72h_vs_wt_72h,1.4521972776965728,0.08239424944434519,0.9664741372463924,4.693690518214372,3.241493240517799,3,3,pseudobulk_mean
24968,Ipmk,litt_72h_vs_wt_72h,-0.7676953979145758,0.08247359322338836,0.9664741372463924,5.697864500473842,6.465559898388418,3,3,pseudobulk_mean
24969,Crmp1,litt_72h_vs_wt_72h,-1.9099973776877492,0.08276310102328581,0.9664741372463924,0.6611627050939745,2.5711600827817236,3,3,pseudobulk_mean
24970,Ccnd1,litt_72h_vs_wt_72h,0.9087192592248172,0.08347423313083993,0.9664741372463924,9.920585262507636,9.011866003282819,3,3,pseudobulk_mean
24971,Hps6,litt_72h_vs_wt_72h,-0.4256062843130799,0.08376419393757788,0.9664741372463924,7.150280518620576,7.575886802933656,3,3,pseudobulk_mean
24972,Dmp1,litt_72h_vs_wt_72h,0.9520357575697007,0.08378930609360694,0.9664741372463924,5.260992078971021,4.30895632140132,3,3,pseudobulk_mean
24973,Dscam,litt_72h_vs_wt_72h,-1.906915520252372,0.08426829809694647,0.9664741372463924,0.6611627050939745,2.5680782253463463,3,3,pseudobulk_mean
24974,Prkcg,litt_72h_vs_wt_72h,-1.8274633546028767,0.08550991899920393,0.9664741372463924,1.2092094560930917,3.0366728106959684,3,3,pseudobulk_mean
24975,Zyx,litt_72h_vs_wt_72h,-0.26581060557017633,0.08565681392570369,0.9664741372463924,6.266242601438485,6.532053207008661,3,3,pseudobulk_mean
24976,Ncr1,litt_72h_vs_wt_72h,-0.846847255737595,0.0857946635406036,0.9664741372463924,5.374400405651019,6.221247661388614,3,3,pseudobulk_mean
24977,Sigmar1,litt_72h_vs_wt_72h,-0.44938622817359875,0.08609701807726788,0.9664741372463924,7.931457048114448,8.380843276288047,3,3,pseudobulk_mean
24978,Rif1,litt_72h_vs_wt_72h,0.48982040590543807,0.08703126923315585,0.9664741372463924,7.863295310549798,7.37347490464436,3,3,pseudobulk_mean
24979,Kif5a,litt_72h_vs_wt_72h,1.6332549098837346,0.0877578930675647,0.9664741372463924,3.813277983556961,2.1800230736732265,3,3,pseudobulk_mean
24980,Lypd6,litt_72h_vs_wt_72h,1.8640953334352335,0.08820525129318599,0.9664741372463924,3.6166985731234953,1.7526032396882618,3,3,pseudobulk_mean
24981,Tmem94,litt_72h_vs_wt_72h,0.7094959954680142,0.08887373787503891,0.9664741372463924,6.442340949779891,5.732844954311877,3,3,pseudobulk_mean
24982,Cntf,litt_72h_vs_wt_72h,0.5980928771072298,0.08911626956083903,0.9664741372463924,6.536775818473483,5.938682941366253,3,3,pseudobulk_mean
24983,Nrcam,litt_72h_vs_wt_72h,2.088191622588714,0.08954502461711435,0.9664741372463924,5.371562797353037,3.283371174764323,3,3,pseudobulk_mean
24984,Rph3a,litt_72h_vs_wt_72h,1.0957365531475012,0.09019887400243883,0.9664741372463924,4.260733722837027,3.1649971696895256,3,3,pseudobulk_mean
24985,Hes2,litt_72h_vs_wt_72h,3.551164835097267,0.09041854286111363,0.9664741372463924,3.982473427642479,0.43130859254521203,3,3,pseudobulk_mean
24986,Noxo1,litt_72h_vs_wt_72h,1.491332951861084,0.09074209108088317,0.9664741372463924,3.813277983556961,2.321945031695877,3,3,pseudobulk_mean
24987,Flot2,litt_72h_vs_wt_72h,0.49168295567904785,0.09108024505895321,0.9664741372463924,8.220405072370992,7.728722116691944,3,3,pseudobulk_mean
24988,Fras1,litt_72h_vs_wt_72h,1.6556343191672762,0.09201440675189325,0.9664741372463924,5.592884994180987,3.937250675013711,3,3,pseudobulk_mean
24989,Mbd5,litt_72h_vs_wt_72h,-0.570841213342038,0.0920255663819705,0.9664741372463924,5.204078579547094,5.774919792889132,3,3,pseudobulk_mean
24990,Fam210a,litt_72h_vs_wt_72h,0.552909330979233,0.09203085995725993,0.9664741372463924,6.563047641853248,6.010138310874015,3,3,pseudobulk_mean
24991,Xist,litt_72h_vs_wt_72h,0.5299716671838475,0.09336017064133492,0.9664741372463924,4.717870177968231,4.187898510784383,3,3,pseudobulk_mean
24992,Itpr1,litt_72h_vs_wt_72h,0.39729983003148206,0.09368922578598163,0.9664741372463924,6.746785944021515,6.349486113990033,3,3,pseudobulk_mean
24993,Marcks,litt_72h_vs_wt_72h,-0.21881481002399106,0.09404736032683401,0.9664741372463924,9.669671919458574,9.888486729482565,3,3,pseudobulk_mean
24994,Frmd7,litt_72h_vs_wt_72h,1.1532497736655367,0.09423189562065046,0.9664741372463924,5.15848723363376,4.005237459968224,3,3,pseudobulk_mean
24995,Ripk2,litt_72h_vs_wt_72h,0.7177989195874259,0.09426055909217075,0.9664741372463924,6.439737611600843,5.721938692013417,3,3,pseudobulk_mean
24996,Calu,litt_72h_vs_wt_72h,-0.26185079318548077,0.09431604314904572,0.9664741372463924,11.073638782755923,11.335489575941404,3,3,pseudobulk_mean
24997,Sorl1,litt_72h_vs_wt_72h,0.6712815451167344,0.09504894794053148,0.9664741372463924,7.989180648972284,7.31789910385555,3,3,pseudobulk_mean
24998,Ring1,litt_72h_vs_wt_72h,-0.4933863285755766,0.09555825388546925,0.9664741372463924,8.530319236149099,9.023705564724676,3,3,pseudobulk_mean
24999,Cyp7b1,litt_72h_vs_wt_72h,-0.38451773563397396,0.09556558982995396,0.9664741372463924,6.204310868530064,6.588828604164038,3,3,pseudobulk_mean
25000,Fzd5,litt_72h_vs_wt_72h,1.229802497887122,0.09563015356512558,0.9664741372463924,6.5539082804126,5.324105782525478,3,3,pseudobulk_mean
25001,Eif4e,litt_72h_vs_wt_72h,0.6936184093324922,0.09597695590786974,0.9664741372463924,5.993026592623999,5.299408183291507,3,3,pseudobulk_mean
25002,Gabrg3,litt_72h_vs_wt_72h,1.745504979345514,0.09603242881761416,0.9664741372463924,3.9998281956966575,2.2543232163511435,3,3,pseudobulk_mean
25003,Cldn19,litt_72h_vs_wt_72h,1.385682659585803,0.09604586067453004,0.9664741372463924,3.864263432025041,2.478580772439238,3,3,pseudobulk_mean
25004,Ifi44,litt_72h_vs_wt_72h,1.0899009521487368,0.09673507126764763,0.9664741372463924,6.818709122523093,5.728808170374356,3,3,pseudobulk_mean
25005,Hdac3,litt_72h_vs_wt_72h,-0.49738463827664514,0.09799660326176556,0.9664741372463924,6.60149803570144,7.0988826739780855,3,3,pseudobulk_mean
25006,Crygs,litt_72h_vs_wt_72h,2.571707600314976,0.09868610047493093,0.9664741372463924,3.2785576448151006,0.7068500445001248,3,3,pseudobulk_mean
25007,Actl6b,litt_72h_vs_wt_72h,-1.0139678802550314,0.09888569826163897,0.9664741372463924,0.3482031079684638,1.3621709882234951,3,3,pseudobulk_mean
25008,Upk3b,litt_72h_vs_wt_72h,-1.0139678802550314,0.09888569826163897,0.9664741372463924,0.3482031079684638,1.3621709882234951,3,3,pseudobulk_mean
25009,Zfp819,litt_72h_vs_wt_72h,-1.0139678802550314,0.09888569826163897,0.9664741372463924,0.3482031079684638,1.3621709882234951,3,3,pseudobulk_mean
25010,Msmo1,litt_72h_vs_wt_72h,-1.2457108855682826,0.09901748991643669,0.9664741372463924,9.35165534858506,10.597366234153343,3,3,pseudobulk_mean
25011,Mtor,litt_72h_vs_wt_72h,0.32359129026606936,0.1003135078755049,0.9664741372463924,8.887080309945356,8.563489019679286,3,3,pseudobulk_mean
25012,Cdh20,litt_72h_vs_wt_72h,2.5219701150759533,0.10135316886609988,0.9664741372463924,2.979778976975517,0.4578088618995637,3,3,pseudobulk_mean
25013,Ddx42,litt_72h_vs_wt_72h,0.2948701660511146,0.10155342888100197,0.9664741372463924,8.034986944311973,7.740116778260858,3,3,pseudobulk_mean
25014,Stxbp4,litt_72h_vs_wt_72h,0.8725659091014784,0.10185488832651875,0.9664741372463924,6.953472933593022,6.080907024491544,3,3,pseudobulk_mean
25015,Arhgef7,litt_72h_vs_wt_72h,-0.23682209602009863,0.10206657702994734,0.9664741372463924,8.376504880834787,8.613326976854886,3,3,pseudobulk_mean
25016,Ash1l,litt_72h_vs_wt_72h,0.3617680789706288,0.10262380440360365,0.9664741372463924,7.472291727833482,7.110523648862853,3,3,pseudobulk_mean
25017,Tuba3a,litt_72h_vs_wt_72h,-1.8671193917171443,0.10274950411605795,0.9664741372463924,0.6611627050939745,2.5282820968111186,3,3,pseudobulk_mean
25018,Nts,litt_72h_vs_wt_72h,-2.5460523045544203,0.10277273092223949,0.9664741372463924,0.9610013790130486,3.507053683567469,3,3,pseudobulk_mean
25019,Hace1,litt_72h_vs_wt_72h,-0.6479775313947966,0.10298723393995099,0.9664741372463924,6.26914470318106,6.9171222345758565,3,3,pseudobulk_mean
25020,Ticam2,litt_72h_vs_wt_72h,1.0049315789008206,0.10353130008904603,0.9664741372463924,5.553970443918278,4.549038865017457,3,3,pseudobulk_mean
25021,Ndor1,litt_72h_vs_wt_72h,-0.5930396016320785,0.10405090311521085,0.9664741372463924,6.280741200153258,6.873780801785337,3,3,pseudobulk_mean
25022,Zic1,litt_72h_vs_wt_72h,-3.282114602932592,0.10413523511609923,0.9664741372463924,2.5230743944358975,5.805188997368489,3,3,pseudobulk_mean
25023,Notch1,litt_72h_vs_wt_72h,0.5902614522140102,0.10420665167913701,0.9664741372463924,8.971630491858193,8.381369039644182,3,3,pseudobulk_mean
25024,Adra1b,litt_72h_vs_wt_72h,-1.4236489424811118,0.10432695300285204,0.9664741372463924,0.5480467509991173,1.971695693480229,3,3,pseudobulk_mean
25025,Sema3e,litt_72h_vs_wt_72h,1.4882089208611182,0.1046009433340785,0.9664741372463924,7.58015122533374,6.091942304472622,3,3,pseudobulk_mean
25026,Fgf10,litt_72h_vs_wt_72h,-1.4230473108942943,0.1046068241211021,0.9664741372463924,0.5480467509991173,1.9710940618934114,3,3,pseudobulk_mean
25027,Gal,litt_72h_vs_wt_72h,-2.6594607572837274,0.10467985199179,0.9664741372463924,4.018207612811233,6.677668370094961,3,3,pseudobulk_mean
25028,Garem1,litt_72h_vs_wt_72h,0.3032284656862343,0.10559897264366974,0.9664741372463924,5.717764476814675,5.41453601112844,3,3,pseudobulk_mean
25029,Ruvbl2,litt_72h_vs_wt_72h,0.5730494955222927,0.10588111107676323,0.9664741372463924,8.200031366447815,7.626981870925523,3,3,pseudobulk_mean
25030,Dpf2,litt_72h_vs_wt_72h,0.28070582713474934,0.10589447064691192,0.9664741372463924,7.843769902181733,7.5630640750469835,3,3,pseudobulk_mean
25031,F2r,litt_72h_vs_wt_72h,0.3650625786130277,0.10597731863045276,0.9664741372463924,6.641955440762338,6.27689286214931,3,3,pseudobulk_mean
25032,Galnt15,litt_72h_vs_wt_72h,0.9449157100472565,0.10618166401669377,0.9664741372463924,6.114254910580828,5.169339200533572,3,3,pseudobulk_mean
25033,Maf,litt_72h_vs_wt_72h,0.40405626523994087,0.10649268066450204,0.9664741372463924,10.616263470298263,10.212207205058322,3,3,pseudobulk_mean
25034,Sf3b6,litt_72h_vs_wt_72h,0.34816210330872455,0.10657398753570345,0.9664741372463924,7.812490584937497,7.4643284816287725,3,3,pseudobulk_mean
25035,Smad5,litt_72h_vs_wt_72h,0.4424300627125888,0.10660120957387878,0.9664741372463924,5.860675613634915,5.418245550922326,3,3,pseudobulk_mean
25036,Itpa,litt_72h_vs_wt_72h,0.5037301663687144,0.10664062635790957,0.9664741372463924,6.468058537557862,5.964328371189148,3,3,pseudobulk_mean
25037,Igkc,litt_72h_vs_wt_72h,-1.5457582313271605,0.1068791047071899,0.9664741372463924,1.0093658130624383,2.555124044389599,3,3,pseudobulk_mean
25038,Ghrh,litt_72h_vs_wt_72h,1.568351872831622,0.107184349649514,0.9664741372463924,3.691512272829032,2.1231603999974102,3,3,pseudobulk_mean
25039,Tsc22d3,litt_72h_vs_wt_72h,1.0432940368342312,0.1073425861281554,0.9664741372463924,7.061206507443688,6.017912470609457,3,3,pseudobulk_mean
25040,Cryba4,litt_72h_vs_wt_72h,2.533727512389801,0.107350221408894,0.9664741372463924,4.5835783127960905,2.0498508004062894,3,3,pseudobulk_mean
25041,Nod1,litt_72h_vs_wt_72h,-0.8268760725751063,0.1076163414424828,0.9664741372463924,5.274396429546543,6.101272502121649,3,3,pseudobulk_mean
25042,Slc31a1,litt_72h_vs_wt_72h,0.35092541486372486,0.10799373897024704,0.9664741372463924,6.256899358728518,5.905973943864793,3,3,pseudobulk_mean
25043,Pard6b,litt_72h_vs_wt_72h,0.7901695503927457,0.1090734532565416,0.9664741372463924,4.765721989943806,3.9755524395510604,3,3,pseudobulk_mean
25044,Ephb2,litt_72h_vs_wt_72h,0.7859518954995446,0.1091746689412966,0.9664741372463924,6.582298986215484,5.79634709071594,3,3,pseudobulk_mean
25045,Tnfrsf11a,litt_72h_vs_wt_72h,-1.0198904610094637,0.10931571013916057,0.9664741372463924,5.675530131984335,6.695420592993798,3,3,pseudobulk_mean
25046,Cd8b1,litt_72h_vs_wt_72h,1.3941188977914476,0.10942662186960302,0.9664741372463924,3.8822386248639966,2.488119727072549,3,3,pseudobulk_mean
25047,Nfya,litt_72h_vs_wt_72h,0.3545868443947757,0.1099538274729913,0.9664741372463924,6.744232945453297,6.3896461010585215,3,3,pseudobulk_mean
25048,Mcam,litt_72h_vs_wt_72h,0.45140851640517354,0.11021718602018286,0.9664741372463924,9.74154719311259,9.290138676707416,3,3,pseudobulk_mean
25049,Ddx58,litt_72h_vs_wt_72h,0.5464943309770636,0.11069397070358376,0.9664741372463924,8.282771474799178,7.7362771438221145,3,3,pseudobulk_mean
25050,Smpd4,litt_72h_vs_wt_72h,-2.288807413867845,0.11167052924494164,0.9664741372463924,1.6868906438986677,3.975698057766513,3,3,pseudobulk_mean
25051,Srp72,litt_72h_vs_wt_72h,-0.5884943545657908,0.11237485063816756,0.9664741372463924,8.064508310277914,8.653002664843704,3,3,pseudobulk_mean
25052,Bcr,litt_72h_vs_wt_72h,0.3110041747436094,0.11266780863851902,0.9664741372463924,8.080238930293364,7.769234755549754,3,3,pseudobulk_mean
