,comparison,gene,logfoldchange,pval,pval_adj
1595,cre_24h_vs_litt_24h,Lin28a,0.58426434,0.974896832300648,0.9999757047126597
1596,cre_24h_vs_litt_24h,Efcab3,0.58426434,0.974896832300648,0.9999757047126597
1597,cre_24h_vs_litt_24h,H1foo,0.58426434,0.974896832300648,0.9999757047126597
1598,cre_24h_vs_litt_24h,Neurog3,0.58426434,0.974896832300648,0.9999757047126597
1599,cre_24h_vs_litt_24h,Adcyap1,0.58426434,0.974896832300648,0.9999757047126597
1600,cre_24h_vs_litt_24h,Slc4a10,0.58426434,0.974896832300648,0.9999757047126597
1601,cre_24h_vs_litt_24h,Gabrb2,0.58426434,0.974896832300648,0.9999757047126597
1602,cre_24h_vs_litt_24h,Mmrn1,0.58426434,0.974896832300648,0.9999757047126597
1603,cre_24h_vs_litt_24h,Ghsr,0.58426434,0.974896832300648,0.9999757047126597
1604,cre_24h_vs_litt_24h,Trpm8,0.58426434,0.974896832300648,0.9999757047126597
1605,cre_24h_vs_litt_24h,Stmn2,0.3216988,0.974896832300648,0.9999757047126597
1606,cre_24h_vs_litt_24h,C1ql1,0.58426434,0.974896832300648,0.9999757047126597
1607,cre_24h_vs_litt_24h,Adcy8,0.58426434,0.974896832300648,0.9999757047126597
1608,cre_24h_vs_litt_24h,Il2rb,0.5020839,0.9748996342156258,0.9999757047126597
1609,cre_24h_vs_litt_24h,Dlk1,0.391566,0.9749024361309132,0.9999757047126597
1610,cre_24h_vs_litt_24h,Ptgdr,0.391566,0.9749024361309132,0.9999757047126597
1611,cre_24h_vs_litt_24h,Rita1,0.22169465,0.9749584745016545,0.9999757047126597
1612,cre_24h_vs_litt_24h,Adcy1,0.15452684,0.9749715501392898,0.9999757047126597
1613,cre_24h_vs_litt_24h,Cbln2,0.15452684,0.9749715501392898,0.9999757047126597
1614,cre_24h_vs_litt_24h,Ins1,0.16922706,0.9749892956582668,0.9999757047126597
1615,cre_24h_vs_litt_24h,Nos3,0.22188176,0.9750117110683527,0.9999757047126597
1616,cre_24h_vs_litt_24h,Gata2,0.1368054,0.9750201168522237,0.9999757047126597
1617,cre_24h_vs_litt_24h,Fbxo5,0.1368054,0.9750201168522237,0.9999757047126597
1618,cre_24h_vs_litt_24h,Nr4a3,0.082224146,0.9750294566153342,0.9999757047126597
1619,cre_24h_vs_litt_24h,Zdhhc18,0.098837145,0.9750817593519877,0.9999757047126597
1620,cre_24h_vs_litt_24h,Tppp,0.015082285,0.9751237884144512,0.9999757047126597
1621,cre_24h_vs_litt_24h,Wdr4,0.07628956,0.9751611476390735,0.9999757047126597
1622,cre_24h_vs_litt_24h,Slc2a5,0.03545927,0.9755254029223127,0.9999757047126597
1623,cre_24h_vs_litt_24h,Slc6a11,1.391601,0.9766695709496561,0.9999757047126597
1624,cre_24h_vs_litt_24h,Slc9a4,1.391601,0.9766695709496561,0.9999757047126597
1625,cre_24h_vs_litt_24h,Mageb4,1.391601,0.9766695709496561,0.9999757047126597
1626,cre_24h_vs_litt_24h,Lrp2,1.391601,0.9766695709496561,0.9999757047126597
1627,cre_24h_vs_litt_24h,Gnaz,1.391601,0.9766695709496561,0.9999757047126597
1628,cre_24h_vs_litt_24h,Grid2,1.391601,0.9766695709496561,0.9999757047126597
1629,cre_24h_vs_litt_24h,Otx2,0.80658805,0.9766723730536909,0.9999757047126597
1630,cre_24h_vs_litt_24h,Crhbp,0.80658805,0.9766723730536909,0.9999757047126597
1631,cre_24h_vs_litt_24h,Slc30a10,0.63681227,0.9766919877899931,0.9999757047126597
1632,cre_24h_vs_litt_24h,Igsf21,0.48475575,0.9766985260385598,0.9999757047126597
1633,cre_24h_vs_litt_24h,Prmt1,0.4440736,0.9767003941098664,0.9999757047126597
1634,cre_24h_vs_litt_24h,Selenok,0.4440736,0.9767003941098664,0.9999757047126597
1635,cre_24h_vs_litt_24h,Zic3,0.4440736,0.9767003941098664,0.9999757047126597
1636,cre_24h_vs_litt_24h,Slc39a5,0.4440736,0.9767003941098664,0.9999757047126597
1637,cre_24h_vs_litt_24h,Prok1,0.4440736,0.9767003941098664,0.9999757047126597
1638,cre_24h_vs_litt_24h,Slitrk1,0.4440736,0.9767003941098664,0.9999757047126597
1639,cre_24h_vs_litt_24h,Nkain1,0.4440736,0.9767003941098664,0.9999757047126597
1640,cre_24h_vs_litt_24h,Fgf22,0.29201707,0.9767069323604459,0.9999757047126597
1641,cre_24h_vs_litt_24h,Hoxa2,0.29201707,0.9767069323604459,0.9999757047126597
1642,cre_24h_vs_litt_24h,Hoxa4,0.26607543,0.976731217304868,0.9999757047126597
1643,cre_24h_vs_litt_24h,Plxna4,0.26607543,0.976731217304868,0.9999757047126597
1644,cre_24h_vs_litt_24h,Hrh1,0.18997236,0.9767620405346148,0.9999757047126597
1645,cre_24h_vs_litt_24h,Kcnk2,0.100321114,0.9768106105427979,0.9999757047126597
1646,cre_24h_vs_litt_24h,Orc1,0.15466027,0.9768134126612796,0.9999757047126597
1647,cre_24h_vs_litt_24h,Tgfb1i1,0.082224146,0.9768451700240616,0.9999757047126597
1648,cre_24h_vs_litt_24h,Pdzk1,-0.08353653,0.9769824743378275,0.9999757047126597
1649,cre_24h_vs_litt_24h,Cd2bp2,0.047596943,0.9769834083831184,0.9999757047126597
1650,cre_24h_vs_litt_24h,Gpsm1,-0.018014546,0.9771674159193177,0.9999757047126597
1651,cre_24h_vs_litt_24h,Clec4n,0.029818323,0.9774177428413279,0.9999757047126597
1652,cre_24h_vs_litt_24h,Zmpste24,0.024121482,0.9776512587665832,0.9999757047126597
1653,cre_24h_vs_litt_24h,Ffar1,0.80662894,0.9784732499264096,0.9999757047126597
1654,cre_24h_vs_litt_24h,Cyp1a2,0.80662894,0.9784732499264096,0.9999757047126597
1655,cre_24h_vs_litt_24h,Mtnr1b,0.80662894,0.9784732499264096,0.9999757047126597
1656,cre_24h_vs_litt_24h,Neurod4,0.80662894,0.9784732499264096,0.9999757047126597
1657,cre_24h_vs_litt_24h,Cckbr,0.80662894,0.9784732499264096,0.9999757047126597
1658,cre_24h_vs_litt_24h,Lhcgr,0.80662894,0.9784732499264096,0.9999757047126597
1659,cre_24h_vs_litt_24h,Slc18a3,0.80662894,0.9784732499264096,0.9999757047126597
1660,cre_24h_vs_litt_24h,Slc5a12,0.80662894,0.9784732499264096,0.9999757047126597
1661,cre_24h_vs_litt_24h,Crygf,0.80662894,0.9784732499264096,0.9999757047126597
1662,cre_24h_vs_litt_24h,Nell1,0.80662894,0.9784732499264096,0.9999757047126597
1663,cre_24h_vs_litt_24h,Pin1,0.80662894,0.9784732499264096,0.9999757047126597
1664,cre_24h_vs_litt_24h,Lin28b,0.80662894,0.9784732499264096,0.9999757047126597
1665,cre_24h_vs_litt_24h,Arr3,0.80662894,0.9784732499264096,0.9999757047126597
1666,cre_24h_vs_litt_24h,Mesp2,0.80662894,0.9784732499264096,0.9999757047126597
1667,cre_24h_vs_litt_24h,Itln1,0.80662894,0.9784732499264096,0.9999757047126597
1668,cre_24h_vs_litt_24h,Elavl3,0.80662894,0.9784732499264096,0.9999757047126597
1669,cre_24h_vs_litt_24h,Selenov,0.80662894,0.9784732499264096,0.9999757047126597
1670,cre_24h_vs_litt_24h,Ifng,0.80662894,0.9784732499264096,0.9999757047126597
1671,cre_24h_vs_litt_24h,Prop1,0.80662894,0.9784732499264096,0.9999757047126597
1672,cre_24h_vs_litt_24h,Tubb1,0.80662894,0.9784732499264096,0.9999757047126597
1673,cre_24h_vs_litt_24h,Caskin1,0.80662894,0.9784732499264096,0.9999757047126597
1674,cre_24h_vs_litt_24h,Abcg8,0.80662894,0.9784732499264096,0.9999757047126597
1675,cre_24h_vs_litt_24h,Nox1,0.80662894,0.9784732499264096,0.9999757047126597
1676,cre_24h_vs_litt_24h,Wnt5b,0.80662894,0.9784732499264096,0.9999757047126597
1677,cre_24h_vs_litt_24h,Trpc5,0.80662894,0.9784732499264096,0.9999757047126597
1678,cre_24h_vs_litt_24h,Prap1,0.80662894,0.9784732499264096,0.9999757047126597
1679,cre_24h_vs_litt_24h,Lamp5,0.48464817,0.9784769863027125,0.9999757047126597
1680,cre_24h_vs_litt_24h,Bmp10,0.48464817,0.9784769863027125,0.9999757047126597
1681,cre_24h_vs_litt_24h,Gpm6a,0.48464817,0.9784769863027125,0.9999757047126597
1682,cre_24h_vs_litt_24h,T,0.48464817,0.9784769863027125,0.9999757047126597
1683,cre_24h_vs_litt_24h,Adra1b,0.48464817,0.9784769863027125,0.9999757047126597
1684,cre_24h_vs_litt_24h,Adora2a,0.51721746,0.978493800001918,0.9999757047126597
1685,cre_24h_vs_litt_24h,Add2,0.34719878,0.9785040750450255,0.9999757047126597
1686,cre_24h_vs_litt_24h,Opn1sw,0.34719878,0.9785040750450255,0.9999757047126597
1687,cre_24h_vs_litt_24h,Adad1,0.34719878,0.9785040750450255,0.9999757047126597
1688,cre_24h_vs_litt_24h,Ncan,0.34719878,0.9785040750450255,0.9999757047126597
1689,cre_24h_vs_litt_24h,Dcx,0.34719878,0.9785040750450255,0.9999757047126597
1690,cre_24h_vs_litt_24h,Ttbk1,0.34719878,0.9785040750450255,0.9999757047126597
1691,cre_24h_vs_litt_24h,Zfpl1,0.34719878,0.9785040750450255,0.9999757047126597
1692,cre_24h_vs_litt_24h,Pcsk4,0.34719878,0.9785040750450255,0.9999757047126597
1693,cre_24h_vs_litt_24h,Nanog,0.27610233,0.9785087455203444,0.9999757047126597
1694,cre_24h_vs_litt_24h,Camk4,0.22161442,0.9785115478058893,0.9999757047126597
1695,cre_24h_vs_litt_24h,Dscaml1,0.22161442,0.9785115478058893,0.9999757047126597
1696,cre_24h_vs_litt_24h,Ntsr2,0.33723888,0.9785180864731923,0.9999757047126597
1697,cre_24h_vs_litt_24h,Cntn6,0.25918278,0.978529295620498,0.9999757047126597
1698,cre_24h_vs_litt_24h,Nkx2-2,0.14361182,0.9785461093494049,0.9999757047126597
1699,cre_24h_vs_litt_24h,H2afv,0.22185503,0.9785909460064018,0.9999757047126597
1700,cre_24h_vs_litt_24h,Cgas,0.12855817,0.9785965505932852,0.9999757047126597
1701,cre_24h_vs_litt_24h,Eme1,0.12863815,0.9786245735435449,0.9999757047126597
1702,cre_24h_vs_litt_24h,Tnks2,-0.008678557,0.978812327989057,0.9999757047126597
1703,cre_24h_vs_litt_24h,Nbr1,0.029346587,0.9788898587747491,0.9999757047126597
1704,cre_24h_vs_litt_24h,Dhx33,0.02851739,0.9792653721357869,0.9999757047126597
1705,cre_24h_vs_litt_24h,Nr0b1,0.80670995,0.9802714340781611,0.9999757047126597
1706,cre_24h_vs_litt_24h,Atp2b3,0.58426434,0.9802761048208347,0.9999757047126597
1707,cre_24h_vs_litt_24h,Igkc,0.54358214,0.9802770389694506,0.9999757047126597
1708,cre_24h_vs_litt_24h,Scn8a,0.54358214,0.9802770389694506,0.9999757047126597
1709,cre_24h_vs_litt_24h,Foxa2,0.54358214,0.9802770389694506,0.9999757047126597
1710,cre_24h_vs_litt_24h,Nubpl,0.54358214,0.9802770389694506,0.9999757047126597
1711,cre_24h_vs_litt_24h,Zfp819,0.54358214,0.9802770389694506,0.9999757047126597
1712,cre_24h_vs_litt_24h,Gjd2,0.54358214,0.9802770389694506,0.9999757047126597
1713,cre_24h_vs_litt_24h,Pax6,0.54358214,0.9802770389694506,0.9999757047126597
1714,cre_24h_vs_litt_24h,Tph2,0.54358214,0.9802770389694506,0.9999757047126597
1715,cre_24h_vs_litt_24h,Il17a,0.54358214,0.9802770389694506,0.9999757047126597
1716,cre_24h_vs_litt_24h,Stra8,0.54358214,0.9802770389694506,0.9999757047126597
1717,cre_24h_vs_litt_24h,Aire,0.54358214,0.9802770389694506,0.9999757047126597
1718,cre_24h_vs_litt_24h,Kcnj5,0.54358214,0.9802770389694506,0.9999757047126597
1719,cre_24h_vs_litt_24h,Hoxc11,0.54358214,0.9802770389694506,0.9999757047126597
1720,cre_24h_vs_litt_24h,Acr,0.4281991,0.9802957219474461,0.9999757047126597
1721,cre_24h_vs_litt_24h,Sycp3,0.5657964,0.9802957219474461,0.9999757047126597
1722,cre_24h_vs_litt_24h,Icos,0.27610233,0.9803078658889396,0.9999757047126597
1723,cre_24h_vs_litt_24h,Lhx6,0.27610233,0.9803078658889396,0.9999757047126597
1724,cre_24h_vs_litt_24h,Pthlh,0.1691336,0.980316273235724,0.9999757047126597
1725,cre_24h_vs_litt_24h,Pdcd1,0.1691336,0.980316273235724,0.9999757047126597
1726,cre_24h_vs_litt_24h,Abcc8,0.1691336,0.980316273235724,0.9999757047126597
1727,cre_24h_vs_litt_24h,D1Pas1,0.48497018,0.9803200098349967,0.9999757047126597
1728,cre_24h_vs_litt_24h,Tgfb2,0.1320322,0.9803601783044318,0.9999757047126597
1729,cre_24h_vs_litt_24h,Cyp17a1,0.04751789,0.9803629807576473,0.9999757047126597
1730,cre_24h_vs_litt_24h,Camk2g,0.111471206,0.9804003468236641,0.9999757047126597
1731,cre_24h_vs_litt_24h,Klrk1,0.06959739,0.9804199640255427,0.9999757047126597
1732,cre_24h_vs_litt_24h,Adamts6,0.11703671,0.9804694741591005,0.9999757047126597
1733,cre_24h_vs_litt_24h,Miga1,0.024100566,0.9804778815477481,0.9999757047126597
1734,cre_24h_vs_litt_24h,Kcnj2,0.039736602,0.980778680649985,0.9999757047126597
1735,cre_24h_vs_litt_24h,Fpr2,-0.07128234,0.9816652129937212,0.9999757047126597
1736,cre_24h_vs_litt_24h,Cyp11b2,2.391645,0.9820491661262497,0.9999757047126597
1737,cre_24h_vs_litt_24h,Fscn2,1.8065904,0.9820501003238934,0.9999757047126597
1738,cre_24h_vs_litt_24h,Hmx3,1.8065904,0.9820501003238934,0.9999757047126597
1739,cre_24h_vs_litt_24h,Spatc1l,0.8065465,0.9820519687192545,0.9999757047126597
1740,cre_24h_vs_litt_24h,Nxph2,0.61405194,0.9820734552729812,0.9999757047126597
1741,cre_24h_vs_litt_24h,Dkk1,0.391566,0.9820809288599353,0.9999757047126597
1742,cre_24h_vs_litt_24h,Crisp1,0.391566,0.9820809288599353,0.9999757047126597
1743,cre_24h_vs_litt_24h,Tbx5,0.391566,0.9820809288599353,0.9999757047126597
1744,cre_24h_vs_litt_24h,Chia1,0.391566,0.9820809288599353,0.9999757047126597
1745,cre_24h_vs_litt_24h,Slco1a1,0.391566,0.9820809288599353,0.9999757047126597
1746,cre_24h_vs_litt_24h,Sall4,0.391566,0.9820809288599353,0.9999757047126597
1747,cre_24h_vs_litt_24h,F8,0.391566,0.9820809288599353,0.9999757047126597
1748,cre_24h_vs_litt_24h,Cspg5,0.22158763,0.982086534051183,0.9999757047126597
1749,cre_24h_vs_litt_24h,Aicda,0.06953112,0.982092139243315,0.9999757047126597
1750,cre_24h_vs_litt_24h,Bdnf,0.484863,0.982097744436331,0.9999757047126597
1751,cre_24h_vs_litt_24h,Acsl6,0.26607543,0.982107086426655,0.9999757047126597
1752,cre_24h_vs_litt_24h,Panx3,0.26607543,0.982107086426655,0.9999757047126597
1753,cre_24h_vs_litt_24h,Aldh1l1,0.22164117,0.9821117574227373,0.9999757047126597
1754,cre_24h_vs_litt_24h,Camkv,0.22164117,0.9821117574227373,0.9999757047126597
1755,cre_24h_vs_litt_24h,Greb1,0.12847821,0.9821210994167413,0.9999757047126597
1756,cre_24h_vs_litt_24h,Actg2,0.1285182,0.9821360466122471,0.9999757047126597
1757,cre_24h_vs_litt_24h,Ccdc130,0.15452684,0.9821425860122532,0.9999757047126597
1758,cre_24h_vs_litt_24h,Rbl1,0.19664368,0.9821463228127956,0.9999757047126597
1759,cre_24h_vs_litt_24h,Snrpn,0.11854737,0.9821734146284373,0.9999757047126597
1760,cre_24h_vs_litt_24h,Relb,-0.028275546,0.98218836184587,0.9999757047126597
1761,cre_24h_vs_litt_24h,Gsdme,0.13531953,0.9821949012554633,0.9999757047126597
1762,cre_24h_vs_litt_24h,Nyap1,0.04755741,0.982259361213978,0.9999757047126597
1763,cre_24h_vs_litt_24h,Arf2,0.012984033,0.9826937682817425,0.9999757047126597
1764,cre_24h_vs_litt_24h,Zbp1,0.013047058,0.9830366265219582,0.9999757047126597
1765,cre_24h_vs_litt_24h,Il5,0.80658805,0.98385408035301,0.9999757047126597
1766,cre_24h_vs_litt_24h,Rbp3,0.80658805,0.98385408035301,0.9999757047126597
1767,cre_24h_vs_litt_24h,Prm1,0.80658805,0.98385408035301,0.9999757047126597
1768,cre_24h_vs_litt_24h,Bsx,0.80658805,0.98385408035301,0.9999757047126597
1769,cre_24h_vs_litt_24h,Nmur1,0.80658805,0.98385408035301,0.9999757047126597
1770,cre_24h_vs_litt_24h,Gpx5,0.80658805,0.98385408035301,0.9999757047126597
1771,cre_24h_vs_litt_24h,Slc17a8,0.80658805,0.98385408035301,0.9999757047126597
1772,cre_24h_vs_litt_24h,Mfrp,0.80658805,0.98385408035301,0.9999757047126597
1773,cre_24h_vs_litt_24h,Gpr26,0.80658805,0.98385408035301,0.9999757047126597
1774,cre_24h_vs_litt_24h,Gbx2,0.80658805,0.98385408035301,0.9999757047126597
1775,cre_24h_vs_litt_24h,Slc25a31,0.80658805,0.98385408035301,0.9999757047126597
1776,cre_24h_vs_litt_24h,Pdx1,0.80658805,0.98385408035301,0.9999757047126597
1777,cre_24h_vs_litt_24h,Scrt1,0.80658805,0.98385408035301,0.9999757047126597
1778,cre_24h_vs_litt_24h,Gkn2,0.80658805,0.98385408035301,0.9999757047126597
1779,cre_24h_vs_litt_24h,Pcdha7,0.39149854,0.983856883081511,0.9999757047126597
1780,cre_24h_vs_litt_24h,Grxcr1,0.6547744,0.9838662255112861,0.9999757047126597
1781,cre_24h_vs_litt_24h,Aqp6,0.8068712,0.9838662255112861,0.9999757047126597
1782,cre_24h_vs_litt_24h,Pip,0.6547744,0.9838755679432739,0.9999757047126597
1783,cre_24h_vs_litt_24h,Gfi1,0.48475575,0.9838755679432739,0.9999757047126597
1784,cre_24h_vs_litt_24h,Enpp6,0.22161442,0.9838830418904563,0.9999757047126597
1785,cre_24h_vs_litt_24h,Tnp1,0.29201707,0.9838849103774728,0.9999757047126597
1786,cre_24h_vs_litt_24h,Cdk7,0.29201707,0.9838849103774728,0.9999757047126597
1787,cre_24h_vs_litt_24h,Hist2h2be,0.29201707,0.9838849103774728,0.9999757047126597
1788,cre_24h_vs_litt_24h,Hdac8,0.29201707,0.9838849103774728,0.9999757047126597
1789,cre_24h_vs_litt_24h,Dnah5,0.29201707,0.9838849103774728,0.9999757047126597
1790,cre_24h_vs_litt_24h,Pawr,0.29201707,0.9838849103774728,0.9999757047126597
1791,cre_24h_vs_litt_24h,Cxcr5,0.29201707,0.9838849103774728,0.9999757047126597
1792,cre_24h_vs_litt_24h,Mapk8ip2,0.1544601,0.9838914500827272,0.9999757047126597
1793,cre_24h_vs_litt_24h,Mepe,0.028875731,0.983897989789064,0.9999757047126597
1794,cre_24h_vs_litt_24h,Cdh6,0.17855904,0.9839157404260025,0.9999757047126597
1795,cre_24h_vs_litt_24h,Fam192a,0.17855904,0.9839157404260025,0.9999757047126597
1796,cre_24h_vs_litt_24h,Smpd4,0.17855904,0.9839157404260025,0.9999757047126597
1797,cre_24h_vs_litt_24h,Slc47a1,0.17855904,0.9839157404260025,0.9999757047126597
1798,cre_24h_vs_litt_24h,Mlf1,0.22172138,0.9839241486252268,0.9999757047126597
1799,cre_24h_vs_litt_24h,Kcnc1,0.22172138,0.9839241486252268,0.9999757047126597
1800,cre_24h_vs_litt_24h,Prrxl1,0.096043296,0.9839260171141859,0.9999757047126597
1801,cre_24h_vs_litt_24h,Snapin,0.10613693,0.9839521759688665,0.9999757047126597
1802,cre_24h_vs_litt_24h,Fam210b,0.0695709,0.9839605841758223,0.9999757047126597
1803,cre_24h_vs_litt_24h,Gpd1,0.100321114,0.9839774005950781,0.9999757047126597
1804,cre_24h_vs_litt_24h,Bbs9,0.100321114,0.9839774005950781,0.9999757047126597
1805,cre_24h_vs_litt_24h,Myh10,0.1062434,0.9840213101677909,0.9999757047126597
1806,cre_24h_vs_litt_24h,Twnk,0.044695802,0.9840297183893685,0.9999757047126597
1807,cre_24h_vs_litt_24h,Fgfr1op,0.047596943,0.9841315514357144,0.9999757047126597
1808,cre_24h_vs_litt_24h,Gtf2a2,0.05762229,0.9841773296785025,0.9999757047126597
1809,cre_24h_vs_litt_24h,Rab3d,0.0031727299,0.9843193359869332,0.9999757047126597
1810,cre_24h_vs_litt_24h,Cd80,-0.000887582,0.9843333497943778,0.9999757047126597
1811,cre_24h_vs_litt_24h,Eva1a,-0.07124942,0.9843632459330778,0.9999757047126597
1812,cre_24h_vs_litt_24h,Htt,-0.025041392,0.9846154954734928,0.9999757047126597
1813,cre_24h_vs_litt_24h,Pak3,-0.011211253,0.9846818280164801,0.9999757047126597
1814,cre_24h_vs_litt_24h,Slc2a3,-0.084667824,0.9851237362299747,0.9999757047126597
1815,cre_24h_vs_litt_24h,Slc6a3,0.80666953,0.9856534715293923,0.9999757047126597
1816,cre_24h_vs_litt_24h,Gpr6,0.80666953,0.9856534715293923,0.9999757047126597
1817,cre_24h_vs_litt_24h,Xkr6,0.80666953,0.9856534715293923,0.9999757047126597
1818,cre_24h_vs_litt_24h,Crygd,0.80666953,0.9856534715293923,0.9999757047126597
1819,cre_24h_vs_litt_24h,Tert,0.48464817,0.985658142944991,0.9999757047126597
1820,cre_24h_vs_litt_24h,Cacna1a,0.48464817,0.985658142944991,0.9999757047126597
1821,cre_24h_vs_litt_24h,Gpr83,0.48464817,0.985658142944991,0.9999757047126597
1822,cre_24h_vs_litt_24h,Ppp1r1b,0.48464817,0.985658142944991,0.9999757047126597
1823,cre_24h_vs_litt_24h,Gpbar1,0.48464817,0.985658142944991,0.9999757047126597
1824,cre_24h_vs_litt_24h,Otp,0.48464817,0.985658142944991,0.9999757047126597
1825,cre_24h_vs_litt_24h,Btbd2,0.48464817,0.985658142944991,0.9999757047126597
1826,cre_24h_vs_litt_24h,Crhr1,0.48464817,0.985658142944991,0.9999757047126597
1827,cre_24h_vs_litt_24h,Ros1,0.48464817,0.985658142944991,0.9999757047126597
1828,cre_24h_vs_litt_24h,Il4,0.48464817,0.985658142944991,0.9999757047126597
1829,cre_24h_vs_litt_24h,Il23a,0.48464817,0.985658142944991,0.9999757047126597
1830,cre_24h_vs_litt_24h,Slc24a4,0.48464817,0.985658142944991,0.9999757047126597
1831,cre_24h_vs_litt_24h,Npffr2,0.48464817,0.985658142944991,0.9999757047126597
1832,cre_24h_vs_litt_24h,Sost,0.48464817,0.985658142944991,0.9999757047126597
1833,cre_24h_vs_litt_24h,Slc45a2,0.48464817,0.985658142944991,0.9999757047126597
1834,cre_24h_vs_litt_24h,Tshb,0.48464817,0.985658142944991,0.9999757047126597
1835,cre_24h_vs_litt_24h,Slc30a3,0.48464817,0.985658142944991,0.9999757047126597
1836,cre_24h_vs_litt_24h,Scrt2,0.48464817,0.985658142944991,0.9999757047126597
1837,cre_24h_vs_litt_24h,Kcna4,0.48464817,0.985658142944991,0.9999757047126597
1838,cre_24h_vs_litt_24h,Gfi1b,0.48464817,0.985658142944991,0.9999757047126597
1839,cre_24h_vs_litt_24h,Adgrb1,0.48464817,0.985658142944991,0.9999757047126597
1840,cre_24h_vs_litt_24h,Aqp4,0.5657964,0.9856628143610814,0.9999757047126597
1841,cre_24h_vs_litt_24h,Dach1,0.27610233,0.9856852371651549,0.9999757047126597
1842,cre_24h_vs_litt_24h,Sfrp2,0.22161442,0.985688974300267,0.9999757047126597
1843,cre_24h_vs_litt_24h,Mtnr1a,0.22161442,0.985688974300267,0.9999757047126597
1844,cre_24h_vs_litt_24h,Cklf,0.25918278,0.9857020542756317,0.9999757047126597
1845,cre_24h_vs_litt_24h,Rfx2,0.18512861,0.9857132656861463,0.9999757047126597
1846,cre_24h_vs_litt_24h,Katnal2,-0.00088527735,0.9857310170918969,0.9999757047126597
1847,cre_24h_vs_litt_24h,Hoxa7,0.10613693,0.9857506370748924,0.9999757047126597
1848,cre_24h_vs_litt_24h,Pbx3,-0.00088550773,0.9857805342084056,0.9999757047126597
1849,cre_24h_vs_litt_24h,Lig4,0.059342097,0.985843131396324,0.9999757047126597
1850,cre_24h_vs_litt_24h,Ncr1,0.028914796,0.9858692914409997,0.9999757047126597
1851,cre_24h_vs_litt_24h,Plekha2,0.028953876,0.986010369085977,0.9999757047126597
1852,cre_24h_vs_litt_24h,Klf10,0.024139415,0.9860234491547583,0.9999757047126597
1853,cre_24h_vs_litt_24h,Pja2,0.0041938,0.9860449378473389,0.9999757047126597
1854,cre_24h_vs_litt_24h,Slc13a4,16.988503,0.9874314463670605,0.9999757047126597
1855,cre_24h_vs_litt_24h,Rhox5,16.988503,0.9874314463670605,0.9999757047126597
1856,cre_24h_vs_litt_24h,Gnrhr,0.58426434,0.987455738645892,0.9999757047126597
1857,cre_24h_vs_litt_24h,Cr2,0.58426434,0.987455738645892,0.9999757047126597
1858,cre_24h_vs_litt_24h,Fgf10,0.58426434,0.987455738645892,0.9999757047126597
1859,cre_24h_vs_litt_24h,Pmch,0.32113653,0.9874622788767962,0.9999757047126597
1860,cre_24h_vs_litt_24h,Vtcn1,0.32113653,0.9874622788767962,0.9999757047126597
1861,cre_24h_vs_litt_24h,Mael,0.32113653,0.9874622788767962,0.9999757047126597
1862,cre_24h_vs_litt_24h,Tbr1,0.32113653,0.9874622788767962,0.9999757047126597
1863,cre_24h_vs_litt_24h,Gh,0.12843816,0.987466950470815,0.9999757047126597
1864,cre_24h_vs_litt_24h,Car7,0.12843816,0.987466950470815,0.9999757047126597
1865,cre_24h_vs_litt_24h,Ntrk3,0.12843816,0.987466950470815,0.9999757047126597
1866,cre_24h_vs_litt_24h,Nobox,0.12843816,0.987466950470815,0.9999757047126597
1867,cre_24h_vs_litt_24h,Kcnh5,0.12843816,0.987466950470815,0.9999757047126597
1868,cre_24h_vs_litt_24h,Sdk1,0.32123038,0.9874800309363534,0.9999757047126597
