,comparison,gene,logfoldchange,pval,pval_adj
3652,Pdl1_wt+C57_vs_Pdl1_cre,Mapre2,-0.64133286,5.1009195651836446e-135,1.8557560569265496e-134
3653,Pdl1_wt+C57_vs_Pdl1_cre,Keap1,-0.5277485,3.203115384298178e-135,1.1670156924160609e-134
3654,Pdl1_wt+C57_vs_Pdl1_cre,Ccnb1,-1.4038553,2.778751538692647e-135,1.0131413111941291e-134
3655,Pdl1_wt+C57_vs_Pdl1_cre,Itsn2,0.33967954,1.2537982128532563e-135,4.5747185521453356e-135
3656,Pdl1_wt+C57_vs_Pdl1_cre,Ranbp2,0.20087181,7.983062304161583e-136,2.914894959491822e-135
3657,Pdl1_wt+C57_vs_Pdl1_cre,Pou6f1,-1.4435757,3.5893991914984435e-136,1.3115717045723511e-135
3658,Pdl1_wt+C57_vs_Pdl1_cre,Terf1,-0.4575993,5.141489227654959e-137,1.880079990769958e-136
3659,Pdl1_wt+C57_vs_Pdl1_cre,Slc25a17,-0.14963445,1.1007994408233047e-137,4.0282178368139355e-137
3660,Pdl1_wt+C57_vs_Pdl1_cre,Cat,-0.13702546,9.676386182596271e-138,3.543525181424794e-137
3661,Pdl1_wt+C57_vs_Pdl1_cre,Ints11,-0.7477847,8.551782878984888e-138,3.1339842673644474e-137
3662,Pdl1_wt+C57_vs_Pdl1_cre,Adgra2,-0.7054161,7.386131267598124e-138,2.7087892399704177e-137
3663,Pdl1_wt+C57_vs_Pdl1_cre,Tufm,-0.21693738,6.103978692629396e-138,2.2402138808872987e-137
3664,Pdl1_wt+C57_vs_Pdl1_cre,Ufd1,0.13407975,3.663661097809785e-138,1.3455823518441516e-137
3665,Pdl1_wt+C57_vs_Pdl1_cre,Mlx,-0.44167724,3.5882372895721324e-138,1.318848448722327e-137
3666,Pdl1_wt+C57_vs_Pdl1_cre,Hnrnpdl,-0.38428235,1.8553991830913172e-138,6.824488104742935e-138
3667,Pdl1_wt+C57_vs_Pdl1_cre,Rab8a,-0.016964905,1.361181686134772e-138,5.0103496476401974e-138
3668,Pdl1_wt+C57_vs_Pdl1_cre,P2rx7,-0.5496655,1.11841591070683e-138,4.119786643854592e-138
3669,Pdl1_wt+C57_vs_Pdl1_cre,Tfam,-0.48026884,6.97448317625412e-139,2.5710060957531753e-138
3670,Pdl1_wt+C57_vs_Pdl1_cre,Eif2ak2,-0.2692655,4.840841667459707e-139,1.7857961228668602e-138
3671,Pdl1_wt+C57_vs_Pdl1_cre,Pdpk1,-0.07927607,4.16207746426464e-139,1.5365309576776395e-138
3672,Pdl1_wt+C57_vs_Pdl1_cre,C3ar1,-1.5511053,2.023392947430683e-139,7.475354313533578e-139
3673,Pdl1_wt+C57_vs_Pdl1_cre,Ilk,-0.43727842,1.4422692562624335e-139,5.336289650295448e-139
3674,Pdl1_wt+C57_vs_Pdl1_cre,Zzef1,0.07285619,9.6145723580915e-140,3.559951865725299e-139
3675,Pdl1_wt+C57_vs_Pdl1_cre,Jak2,-0.06407468,3.124422801034091e-140,1.1577246885252893e-139
3676,Pdl1_wt+C57_vs_Pdl1_cre,Nae1,0.13408187,1.7326194930345027e-140,6.424809764541274e-140
3677,Pdl1_wt+C57_vs_Pdl1_cre,Cdca5,-1.3661438,4.828572166871243e-141,1.7918333778619305e-140
3678,Pdl1_wt+C57_vs_Pdl1_cre,Atf1,-0.31245166,1.6336416564366782e-141,6.066773095046001e-141
3679,Pdl1_wt+C57_vs_Pdl1_cre,Tbx4,-1.7898977,1.0671798390784382e-141,3.966074442781486e-141
3680,Pdl1_wt+C57_vs_Pdl1_cre,Slc9a8,-1.2071613,2.6851229190738947e-142,9.993847831140459e-142
3681,Pdl1_wt+C57_vs_Pdl1_cre,Tubgcp2,-0.53454214,1.7392228638007683e-142,6.478087541805541e-142
3682,Pdl1_wt+C57_vs_Pdl1_cre,Hibadh,0.036863986,8.1222627455557e-143,3.0298097842214485e-142
3683,Pdl1_wt+C57_vs_Pdl1_cre,Eif2a,0.21507384,4.0818450361455523e-143,1.5237670582359905e-142
3684,Pdl1_wt+C57_vs_Pdl1_cre,Lyst,0.06330501,2.908497356620987e-143,1.0865625199436314e-142
3685,Pdl1_wt+C57_vs_Pdl1_cre,Syne1,-1.1516081,1.7137633048179068e-143,6.407094177683675e-143
3686,Pdl1_wt+C57_vs_Pdl1_cre,Hpse,-1.9065812,1.0756178934753555e-143,4.0273322174552207e-143
3687,Pdl1_wt+C57_vs_Pdl1_cre,Idi1,-0.2959603,8.490393218011282e-144,3.1813554228566225e-143
3688,Pdl1_wt+C57_vs_Pdl1_cre,Crlf2,-1.4186574,4.1170978374688816e-144,1.5438345898403912e-143
3689,Pdl1_wt+C57_vs_Pdl1_cre,Aif1,-1.3114797,3.185851975353453e-144,1.1955303589669703e-143
3690,Pdl1_wt+C57_vs_Pdl1_cre,Batf3,-1.4595565,2.650545665312871e-144,9.953962190964916e-144
3691,Pdl1_wt+C57_vs_Pdl1_cre,Sumo3,-0.8402553,1.9218580020320618e-144,7.222838707336712e-144
3692,Pdl1_wt+C57_vs_Pdl1_cre,Rgs3,-0.9704597,2.7461367875921278e-145,1.0336211096756536e-144
3693,Pdl1_wt+C57_vs_Pdl1_cre,Osgep,-0.326697,3.510596138960117e-146,1.3223509609958123e-145
3694,Pdl1_wt+C57_vs_Pdl1_cre,Csnk2a1,-0.040066157,1.8619038222078857e-146,7.018592269557738e-146
3695,Pdl1_wt+C57_vs_Pdl1_cre,Arrb2,-0.37124327,1.28257527700772e-146,4.838411331349394e-146
3696,Pdl1_wt+C57_vs_Pdl1_cre,Baz1a,0.20069923,2.796381206453973e-147,1.0565044769440445e-146
3697,Pdl1_wt+C57_vs_Pdl1_cre,Hadh,0.44757485,1.7309396958614575e-147,6.544625466376478e-147
3698,Pdl1_wt+C57_vs_Pdl1_cre,Hspb2,-1.3281392,8.00575337439129e-148,3.0292366887530463e-147
3699,Pdl1_wt+C57_vs_Pdl1_cre,Cnppd1,0.28652886,3.833856926238061e-148,1.451761556183641e-147
3700,Pdl1_wt+C57_vs_Pdl1_cre,Lrp12,-0.5294461,1.6752763722081072e-148,6.353358726722563e-148
3701,Pdl1_wt+C57_vs_Pdl1_cre,Rnf20,0.0576657,1.647678305376424e-148,6.2534325979638964e-148
3702,Pdl1_wt+C57_vs_Pdl1_cre,Aplp2,0.56524825,7.948867197858667e-149,3.019122093511418e-148
3703,Pdl1_wt+C57_vs_Pdl1_cre,Cks1b,-0.90242404,2.031852399289326e-149,7.7231990211407485e-149
3704,Pdl1_wt+C57_vs_Pdl1_cre,Dyrk1a,-0.45349404,7.880039049837414e-150,2.9975285321797943e-149
3705,Pdl1_wt+C57_vs_Pdl1_cre,Lmnb2,-1.0456817,6.275634595762154e-150,2.3890362575197977e-149
3706,Pdl1_wt+C57_vs_Pdl1_cre,Rae1,-0.03262598,5.537491945703544e-150,2.109641147655399e-149
3707,Pdl1_wt+C57_vs_Pdl1_cre,Prodh,-0.6334458,3.3492138697722534e-150,1.2769356155430236e-149
3708,Pdl1_wt+C57_vs_Pdl1_cre,Nmt1,-0.60893214,1.3102998697567762e-150,4.999513070123797e-150
3709,Pdl1_wt+C57_vs_Pdl1_cre,Map6,-2.0742965,9.055740805555357e-151,3.4578976714424195e-150
3710,Pdl1_wt+C57_vs_Pdl1_cre,Plaur,-1.2409828,7.306694740608236e-151,2.792161364235483e-150
3711,Pdl1_wt+C57_vs_Pdl1_cre,Sgo2a,-1.1833245,3.459809432020567e-151,1.3231326215962536e-150
3712,Pdl1_wt+C57_vs_Pdl1_cre,Ppif,1.1730201,3.206618875096392e-151,1.227242667334292e-150
3713,Pdl1_wt+C57_vs_Pdl1_cre,Sesn2,-0.4678307,1.2745375334096871e-151,4.881664033855313e-151
3714,Pdl1_wt+C57_vs_Pdl1_cre,Myd88,-0.17505243,1.22972958262675e-151,4.713649533406976e-151
3715,Pdl1_wt+C57_vs_Pdl1_cre,Pdk1,-1.4079258,9.326171228059797e-153,3.577533576066463e-152
3716,Pdl1_wt+C57_vs_Pdl1_cre,Med21,-0.58907163,3.471462059419586e-153,1.3326793764919056e-152
3717,Pdl1_wt+C57_vs_Pdl1_cre,Oca2,-1.2618924,2.688266111770365e-153,1.0328058446295047e-152
3718,Pdl1_wt+C57_vs_Pdl1_cre,Boc,-0.59757775,2.5435286327327376e-153,9.77949641740406e-153
3719,Pdl1_wt+C57_vs_Pdl1_cre,Wsb1,-0.756983,7.188827796130178e-154,2.766123900647784e-153
3720,Pdl1_wt+C57_vs_Pdl1_cre,Ash1l,-0.270758,7.175574857597248e-154,2.7631482874716787e-153
3721,Pdl1_wt+C57_vs_Pdl1_cre,Bad,0.057636198,6.520741299650077e-154,2.5129200112431327e-153
3722,Pdl1_wt+C57_vs_Pdl1_cre,Myo6,0.92543805,4.063313578075045e-154,1.5670992120064464e-153
3723,Pdl1_wt+C57_vs_Pdl1_cre,Arap1,-0.06666457,2.3343388997455805e-154,9.009792237568525e-154
3724,Pdl1_wt+C57_vs_Pdl1_cre,Mmut,-0.24057755,1.2672890595003218e-154,4.895099561619298e-154
3725,Pdl1_wt+C57_vs_Pdl1_cre,Bcr,0.25049475,1.222000143587301e-154,4.7238090492648876e-154
3726,Pdl1_wt+C57_vs_Pdl1_cre,Fzd7,-0.11985231,6.979082169402224e-155,2.6999447712540596e-154
3727,Pdl1_wt+C57_vs_Pdl1_cre,Zfp111,-0.77615255,1.194390867465564e-155,4.624223265686476e-155
3728,Pdl1_wt+C57_vs_Pdl1_cre,Fryl,-0.30399063,9.135683120549247e-156,3.539723661104453e-155
3729,Pdl1_wt+C57_vs_Pdl1_cre,Vamp2,-0.19160432,7.270659781660887e-156,2.8192813994573506e-155
3730,Pdl1_wt+C57_vs_Pdl1_cre,Tnks2,0.3971134,3.995482458533333e-156,1.5504949757688267e-155
3731,Pdl1_wt+C57_vs_Pdl1_cre,Ric8a,-0.5552829,8.529519053711803e-157,3.312550223652543e-156
3732,Pdl1_wt+C57_vs_Pdl1_cre,Itpr1,-1.0362587,8.181961463281372e-157,3.180038748849887e-156
3733,Pdl1_wt+C57_vs_Pdl1_cre,Med12,-0.8408644,1.7855740878541374e-157,6.945286622997523e-157
3734,Pdl1_wt+C57_vs_Pdl1_cre,Nelfe,-0.52766436,1.4811691431877303e-157,5.765733072160014e-157
3735,Pdl1_wt+C57_vs_Pdl1_cre,Cfap36,-0.45325214,7.871213115178664e-158,3.066404113197229e-157
3736,Pdl1_wt+C57_vs_Pdl1_cre,Gphn,-0.2687382,7.587679982940565e-158,2.9582496880529954e-157
3737,Pdl1_wt+C57_vs_Pdl1_cre,Cdh13,-0.1563432,1.9220660407626272e-158,7.499503195680212e-158
3738,Pdl1_wt+C57_vs_Pdl1_cre,Prkar2b,-0.33267096,1.6621429441940829e-158,6.490395927172838e-158
3739,Pdl1_wt+C57_vs_Pdl1_cre,Mboat1,-0.63663226,3.23733319097216e-159,1.265112408587559e-158
3740,Pdl1_wt+C57_vs_Pdl1_cre,Gyg,-0.7588603,3.032767281836188e-159,1.186096329130622e-158
3741,Pdl1_wt+C57_vs_Pdl1_cre,Synj2bp,-0.03220746,3.576129291169364e-160,1.4007905502029607e-159
3742,Pdl1_wt+C57_vs_Pdl1_cre,Usp47,0.13381384,2.147499884897474e-160,8.418468616912102e-160
3743,Pdl1_wt+C57_vs_Pdl1_cre,Cmtm6,0.047702704,1.2364836224746817e-160,4.850969446793305e-160
3744,Pdl1_wt+C57_vs_Pdl1_cre,Rhoj,-0.747652,3.1936970755272136e-161,1.2539331419677827e-160
3745,Pdl1_wt+C57_vs_Pdl1_cre,Chek1,-1.3767432,2.6192190468313043e-161,1.0291845014472143e-160
3746,Pdl1_wt+C57_vs_Pdl1_cre,Arid2,0.19984998,6.298261784987536e-162,2.476755577034376e-161
3747,Pdl1_wt+C57_vs_Pdl1_cre,Irf9,-0.4382119,6.013193542134314e-162,2.366513118861979e-161
3748,Pdl1_wt+C57_vs_Pdl1_cre,Ifngr1,0.017536428,4.277382649432854e-162,1.6847031898553004e-161
3749,Pdl1_wt+C57_vs_Pdl1_cre,Kif2c,-0.8635115,1.6394741018976525e-162,6.462367995354054e-162
3750,Pdl1_wt+C57_vs_Pdl1_cre,Psmd5,-0.53847766,1.0550947899854587e-162,4.1621785017078064e-162
3751,Pdl1_wt+C57_vs_Pdl1_cre,Cse1l,-0.5214682,1.2540963395278974e-163,4.9511090502181814e-163
3752,Pdl1_wt+C57_vs_Pdl1_cre,Echdc1,0.30196354,1.096726476522846e-163,4.3332381542804793e-163
3753,Pdl1_wt+C57_vs_Pdl1_cre,Itpkb,0.1678596,8.705198219923819e-164,3.442197653154711e-163
3754,Pdl1_wt+C57_vs_Pdl1_cre,Parpbp,-1.3485847,4.08954129163301e-164,1.6183591862383278e-163
3755,Pdl1_wt+C57_vs_Pdl1_cre,Hdac6,-0.74302036,9.842249802946077e-165,3.8979669710085495e-164
3756,Pdl1_wt+C57_vs_Pdl1_cre,Lats2,-0.672439,9.000959269243549e-165,3.5676011165346955e-164
3757,Pdl1_wt+C57_vs_Pdl1_cre,Bcl2l2,-0.15274136,7.522599437159992e-165,2.9840041824423865e-164
3758,Pdl1_wt+C57_vs_Pdl1_cre,Itgam,-0.6649228,7.351378180647609e-165,2.9183980311119694e-164
3759,Pdl1_wt+C57_vs_Pdl1_cre,Diaph3,-0.78687525,5.914895491590888e-166,2.3499973675320624e-165
3760,Pdl1_wt+C57_vs_Pdl1_cre,Etv5,-0.9451371,5.0946352610016096e-166,2.0257143857485354e-165
3761,Pdl1_wt+C57_vs_Pdl1_cre,Prpf19,-0.4762692,4.954499942844962e-166,1.9715601521368743e-165
3762,Pdl1_wt+C57_vs_Pdl1_cre,Cabp1,-2.1501243,5.397845407579373e-167,2.149690860011324e-166
3763,Pdl1_wt+C57_vs_Pdl1_cre,Tubg1,-0.8832135,4.398303677093034e-167,1.7530181693891504e-166
3764,Pdl1_wt+C57_vs_Pdl1_cre,Adgrg1,0.5845033,1.6678006770068489e-167,6.652597760236084e-167
3765,Pdl1_wt+C57_vs_Pdl1_cre,Tecpr2,-0.60452664,5.806396666743955e-168,2.3197782692514156e-167
3766,Pdl1_wt+C57_vs_Pdl1_cre,Abraxas2,-0.36687112,4.1704480330672716e-168,1.6675130074708277e-167
3767,Pdl1_wt+C57_vs_Pdl1_cre,Nek7,-0.042209875,3.087918204441544e-168,1.2356609537517484e-167
3768,Pdl1_wt+C57_vs_Pdl1_cre,Pbx3,-1.9073476,2.2346181237820866e-168,8.949198662122502e-168
3769,Pdl1_wt+C57_vs_Pdl1_cre,Aifm1,-0.52962244,1.3393712442213198e-168,5.368208525678084e-168
3770,Pdl1_wt+C57_vs_Pdl1_cre,Mtrex,-0.17432317,9.288357717536177e-169,3.7257627190693993e-168
3771,Pdl1_wt+C57_vs_Pdl1_cre,Afdn,0.2329803,6.686793591968355e-169,2.6843695847148023e-168
3772,Pdl1_wt+C57_vs_Pdl1_cre,Agpat4,-0.12620328,2.483962494559038e-169,9.979708064014883e-169
3773,Pdl1_wt+C57_vs_Pdl1_cre,Eif2s2,-0.9138543,1.890290005587889e-169,7.600635958211223e-169
3774,Pdl1_wt+C57_vs_Pdl1_cre,Traf2,-0.23914666,4.32557593507171e-170,1.7406618272483103e-169
3775,Pdl1_wt+C57_vs_Pdl1_cre,Sf3b6,-0.08306928,3.245532883826282e-170,1.3070907173318075e-169
3776,Pdl1_wt+C57_vs_Pdl1_cre,Ldah,-0.21236403,2.2342351130127366e-170,9.005298692223639e-170
3777,Pdl1_wt+C57_vs_Pdl1_cre,Sgpl1,0.09368864,1.7803708290606097e-170,7.181737606992274e-170
3778,Pdl1_wt+C57_vs_Pdl1_cre,Rsf1,0.04481154,4.073331257587756e-171,1.6444432480229278e-170
3779,Pdl1_wt+C57_vs_Pdl1_cre,Kif3b,-0.33326587,1.484728061842295e-171,5.998828634045624e-171
3780,Pdl1_wt+C57_vs_Pdl1_cre,Phc2,-0.34935537,1.210458981445359e-171,4.894634621256435e-171
3781,Pdl1_wt+C57_vs_Pdl1_cre,Fbxo3,0.09236958,4.321461325061777e-172,1.7488468385819932e-171
3782,Pdl1_wt+C57_vs_Pdl1_cre,Pias2,-0.31180012,3.0237860080444245e-172,1.2246822618341738e-171
3783,Pdl1_wt+C57_vs_Pdl1_cre,Supt20,-0.6059603,5.976378554119782e-173,2.4224899629087958e-172
3784,Pdl1_wt+C57_vs_Pdl1_cre,Stom,0.40632376,4.0450923613784496e-173,1.6409831735057146e-172
3785,Pdl1_wt+C57_vs_Pdl1_cre,Sirt6,-1.0737233,3.8263919922768726e-173,1.553521355501867e-172
3786,Pdl1_wt+C57_vs_Pdl1_cre,Odf2,-0.7522615,1.1692526684431933e-173,4.751038034274859e-173
3787,Pdl1_wt+C57_vs_Pdl1_cre,Glud1,0.061772674,6.724193500989129e-174,2.7344689411820942e-173
3788,Pdl1_wt+C57_vs_Pdl1_cre,Stim1,0.3222056,4.376216941658578e-174,1.7810847162555156e-173
3789,Pdl1_wt+C57_vs_Pdl1_cre,Cd2bp2,-0.7797223,2.318553247053049e-174,9.444001265050905e-174
3790,Pdl1_wt+C57_vs_Pdl1_cre,Ndc1,-0.6400108,1.5245644196001893e-174,6.214958863614452e-174
3791,Pdl1_wt+C57_vs_Pdl1_cre,Srp72,0.22540846,3.337154440685199e-175,1.361515495523236e-174
3792,Pdl1_wt+C57_vs_Pdl1_cre,Cdkn2c,-1.1929122,1.7920779973295823e-175,7.317408201167936e-175
3793,Pdl1_wt+C57_vs_Pdl1_cre,Frs2,0.03987609,1.350296701481939e-175,5.518028806219255e-175
3794,Pdl1_wt+C57_vs_Pdl1_cre,Nagk,-0.9632263,1.2946133418842785e-175,5.294799337804492e-175
3795,Pdl1_wt+C57_vs_Pdl1_cre,Ctnnal1,-0.20449625,9.280506968133353e-176,3.798709557029891e-175
3796,Pdl1_wt+C57_vs_Pdl1_cre,Maf,0.233371,8.953768916273845e-176,3.667967855553753e-175
3797,Pdl1_wt+C57_vs_Pdl1_cre,Itgb2,-0.41108507,7.009110410873895e-176,2.8736778637866273e-175
3798,Pdl1_wt+C57_vs_Pdl1_cre,Shmt1,0.32340777,6.529107647563561e-176,2.679074826533048e-175
3799,Pdl1_wt+C57_vs_Pdl1_cre,Gbf1,0.12577672,8.848375227622305e-177,3.633713403566633e-176
3800,Pdl1_wt+C57_vs_Pdl1_cre,Hps6,-0.3464765,4.756648598386474e-177,1.9549903845256724e-176
3801,Pdl1_wt+C57_vs_Pdl1_cre,Rad51,-0.83839667,1.8658559989328962e-177,7.675000107360788e-177
3802,Pdl1_wt+C57_vs_Pdl1_cre,Ctr9,-0.003409534,8.486775396829794e-178,3.4938155951093705e-177
3803,Pdl1_wt+C57_vs_Pdl1_cre,Gli3,-0.42404217,1.2796622537293367e-178,5.27241912935725e-178
3804,Pdl1_wt+C57_vs_Pdl1_cre,Cflar,-0.4988347,1.0278799069531528e-178,4.2385229112087995e-178
3805,Pdl1_wt+C57_vs_Pdl1_cre,Inpp5b,-0.23020127,1.0139342482084092e-178,4.184464011979634e-178
3806,Pdl1_wt+C57_vs_Pdl1_cre,Nrf1,-0.7009205,6.426495606684711e-179,2.654375990681821e-178
3807,Pdl1_wt+C57_vs_Pdl1_cre,Rack1,-1.9165717,6.037939146138427e-179,2.4959474290312935e-178
3808,Pdl1_wt+C57_vs_Pdl1_cre,Cdkn1b,0.2625917,3.6632480134268584e-179,1.5155553351417234e-178
3809,Pdl1_wt+C57_vs_Pdl1_cre,Cbl,0.117341354,3.2972205366263573e-179,1.3652511171506654e-178
3810,Pdl1_wt+C57_vs_Pdl1_cre,Abcb8,-0.621006,2.7278805275269873e-179,1.1304445298675578e-178
3811,Pdl1_wt+C57_vs_Pdl1_cre,Arid1b,-0.54336417,4.320529672936774e-180,1.7919280482784995e-179
3812,Pdl1_wt+C57_vs_Pdl1_cre,Ccnt1,-0.39741617,2.7579341538047545e-180,1.1447942266954064e-179
3813,Pdl1_wt+C57_vs_Pdl1_cre,Rhot2,-0.09127786,1.6227881070617108e-180,6.741640882946826e-180
3814,Pdl1_wt+C57_vs_Pdl1_cre,Yeats4,-0.3132676,9.600480726701744e-181,3.9916948935107084e-180
3815,Pdl1_wt+C57_vs_Pdl1_cre,Cnot8,-0.76408976,2.1337343013245768e-181,8.879030683649901e-181
3816,Pdl1_wt+C57_vs_Pdl1_cre,Slc8b1,-0.51740265,1.8788795667630218e-181,7.825017563407393e-181
3817,Pdl1_wt+C57_vs_Pdl1_cre,Efna5,-0.24969049,1.5069293341973713e-181,6.281172562025013e-181
3818,Pdl1_wt+C57_vs_Pdl1_cre,Cited1,-2.5747101,6.442443964264485e-182,2.687572873759001e-181
3819,Pdl1_wt+C57_vs_Pdl1_cre,Frzb,-1.5359503,2.9301597782621828e-182,1.2233844745605076e-181
3820,Pdl1_wt+C57_vs_Pdl1_cre,Timeless,-1.4204531,3.7013759798433375e-183,1.5466684603585768e-182
3821,Pdl1_wt+C57_vs_Pdl1_cre,Coro2b,-1.1449456,2.720358335717688e-183,1.1376870366418335e-182
3822,Pdl1_wt+C57_vs_Pdl1_cre,Ctbp2,-0.6661174,1.969063255649711e-183,8.241748041624124e-183
3823,Pdl1_wt+C57_vs_Pdl1_cre,Washc1,-0.3178245,4.855678074472261e-184,2.0341024636659527e-183
3824,Pdl1_wt+C57_vs_Pdl1_cre,Ccp110,-1.7541103,2.989170658046423e-184,1.253248602527671e-183
3825,Pdl1_wt+C57_vs_Pdl1_cre,Ap3s2,-0.88381964,1.6549746286356227e-184,6.944512146647047e-184
3826,Pdl1_wt+C57_vs_Pdl1_cre,Rnf31,-1.2432507,8.429745322639938e-185,3.5402101581489544e-184
3827,Pdl1_wt+C57_vs_Pdl1_cre,Jade1,-1.3258549,2.737280196514029e-185,1.150531038098172e-184
3828,Pdl1_wt+C57_vs_Pdl1_cre,Bak1,-0.8856611,2.4814293343546556e-185,1.0438685082167568e-184
3829,Pdl1_wt+C57_vs_Pdl1_cre,Ap1g1,0.040742297,1.734881323350307e-185,7.304302695283126e-185
3830,Pdl1_wt+C57_vs_Pdl1_cre,Camsap1,0.19816512,1.4911757269358497e-185,6.283523307273454e-185
3831,Pdl1_wt+C57_vs_Pdl1_cre,Lrp5,-0.17976351,1.0902586489979127e-185,4.5980074110223684e-185
3832,Pdl1_wt+C57_vs_Pdl1_cre,Ahi1,-1.3082957,4.257359952354591e-186,1.7969935852855887e-185
3833,Pdl1_wt+C57_vs_Pdl1_cre,Ring1,0.13606653,3.392986578973254e-187,1.4333578746278574e-186
3834,Pdl1_wt+C57_vs_Pdl1_cre,Cisd2,-0.24642844,1.1835258484019304e-187,5.003995267821e-187
3835,Pdl1_wt+C57_vs_Pdl1_cre,Hira,-0.786597,6.832445965391574e-188,2.891227768617939e-187
3836,Pdl1_wt+C57_vs_Pdl1_cre,Eed,-0.23316346,2.726381719326765e-188,1.1546757095558194e-187
3837,Pdl1_wt+C57_vs_Pdl1_cre,Brwd3,-0.7356428,1.8594117621703708e-188,7.88163868029202e-188
3838,Pdl1_wt+C57_vs_Pdl1_cre,Atf2,-0.65528595,1.7099058313262792e-188,7.254058128490978e-188
3839,Pdl1_wt+C57_vs_Pdl1_cre,Notch2,0.038103122,1.6882470466973434e-188,7.168248274611452e-188
3840,Pdl1_wt+C57_vs_Pdl1_cre,Mapk7,-0.8569555,1.3879967521000453e-188,5.898397063678122e-188
3841,Pdl1_wt+C57_vs_Pdl1_cre,Bnip3,-1.9815555,7.682405477565841e-190,3.267469993262073e-189
3842,Pdl1_wt+C57_vs_Pdl1_cre,Fbxo5,-1.6036372,3.397863403783977e-190,1.4464034183114447e-189
3843,Pdl1_wt+C57_vs_Pdl1_cre,Zfp24,-0.44648346,1.483766765588392e-190,6.321477811519567e-190
3844,Pdl1_wt+C57_vs_Pdl1_cre,Dhfr,-1.1184924,4.025606233518241e-191,1.7165404433553932e-190
3845,Pdl1_wt+C57_vs_Pdl1_cre,Etnk1,-0.27910766,2.2965334874794377e-191,9.80089227478437e-191
3846,Pdl1_wt+C57_vs_Pdl1_cre,Dync1i2,-0.45953968,1.836040526149313e-192,7.84233692312582e-192
3847,Pdl1_wt+C57_vs_Pdl1_cre,Micu2,0.039794568,5.970842349569146e-193,2.5525223571258023e-192
3848,Pdl1_wt+C57_vs_Pdl1_cre,Srf,-0.2263009,5.603500874884638e-193,2.397532083732692e-192
3849,Pdl1_wt+C57_vs_Pdl1_cre,Ndst2,-0.5806509,1.9999096989081398e-193,8.56419841978969e-193
3850,Pdl1_wt+C57_vs_Pdl1_cre,Gpr107,-0.06504696,1.1991672818266413e-193,5.139581689061786e-193
3851,Pdl1_wt+C57_vs_Pdl1_cre,Runx2,-0.5999831,6.943269952396285e-194,2.9784069735814745e-193
3852,Pdl1_wt+C57_vs_Pdl1_cre,Top2b,0.36875847,5.1910396308848283e-194,2.228674476175768e-193
3853,Pdl1_wt+C57_vs_Pdl1_cre,Ptar1,-0.58693385,1.3709468834172625e-194,5.890952874151774e-194
3854,Pdl1_wt+C57_vs_Pdl1_cre,Rad51d,-1.0607355,1.1559371463215659e-194,4.971324187702542e-194
3855,Pdl1_wt+C57_vs_Pdl1_cre,Sufu,-0.747792,2.2398921308283713e-195,9.641358561416015e-195
3856,Pdl1_wt+C57_vs_Pdl1_cre,Decr1,-0.64388996,1.754432588546368e-195,7.558252614684267e-195
3857,Pdl1_wt+C57_vs_Pdl1_cre,Plekha5,-0.15013313,3.403082118358363e-196,1.4673410064170515e-195
3858,Pdl1_wt+C57_vs_Pdl1_cre,Ajuba,0.5057861,2.108460575723142e-196,9.099097967301766e-196
3859,Pdl1_wt+C57_vs_Pdl1_cre,Vps25,-0.10872621,1.635542896553054e-196,7.064303485888343e-196
3860,Pdl1_wt+C57_vs_Pdl1_cre,Ndufv2,-1.0751159,8.78223001453152e-197,3.79653224980525e-196
3861,Pdl1_wt+C57_vs_Pdl1_cre,Trp53bp1,-0.44153467,4.5067215169451324e-197,1.94992635383123e-196
3862,Pdl1_wt+C57_vs_Pdl1_cre,Pik3cd,-1.479697,2.994280424096569e-197,1.2966581144487391e-196
3863,Pdl1_wt+C57_vs_Pdl1_cre,Zmpste24,-0.13447854,2.876801253181486e-197,1.246862950080218e-196
3864,Pdl1_wt+C57_vs_Pdl1_cre,Nf2,-0.20856863,2.5225400468134864e-197,1.0942665055761103e-196
3865,Pdl1_wt+C57_vs_Pdl1_cre,Htra2,-2.0060594,1.7849759551313987e-197,7.74986091187145e-197
3866,Pdl1_wt+C57_vs_Pdl1_cre,Plec,0.2184805,1.6905302521166182e-197,7.34617573098593e-197
3867,Pdl1_wt+C57_vs_Pdl1_cre,Bap1,-1.1291351,1.638778902052102e-197,7.127478004928604e-197
3868,Pdl1_wt+C57_vs_Pdl1_cre,Ctsl,0.41043654,5.464016364434317e-198,2.378510080031147e-197
3869,Pdl1_wt+C57_vs_Pdl1_cre,Dtl,-1.1761899,2.2465808889066712e-198,9.787975569944992e-198
3870,Pdl1_wt+C57_vs_Pdl1_cre,Taf4,0.012454185,1.6115817439633917e-198,7.02750715181249e-198
3871,Pdl1_wt+C57_vs_Pdl1_cre,Nfatc3,-0.71943295,9.654966483989234e-199,4.213841518644299e-198
3872,Pdl1_wt+C57_vs_Pdl1_cre,Tmem106b,-0.18807416,4.186928586380019e-199,1.8289497821482e-198
3873,Pdl1_wt+C57_vs_Pdl1_cre,Ecpas,0.11427968,2.1225083212177597e-199,9.279717603507515e-199
3874,Pdl1_wt+C57_vs_Pdl1_cre,Flot2,-0.28570887,1.3540321136009726e-199,5.925074091509151e-199
3875,Pdl1_wt+C57_vs_Pdl1_cre,Gna12,-0.3596649,8.777066508797959e-200,3.844094045760506e-199
